item,itemLabel,lat,lon,location,distance,sitelinks,thingLabel,thing,articleEN,articleDE
http://www.wikidata.org/entity/Q6442003,Kugur,12.7,77.7,Point(77.7 12.7),35.298,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Kugur,
http://www.wikidata.org/entity/Q31201100,Kolliga Gudda,13.149722222222,77.830277777778,Point(77.830277777 13.149722222),35.31,1,hill,http://www.wikidata.org/entity/Q54050,,
http://www.wikidata.org/entity/Q34929400,Sūlibele Kere,13.181388888889,77.807777777778,Point(77.807777777 13.181388888),35.341,1,reservoir,http://www.wikidata.org/entity/Q131681,,
http://www.wikidata.org/entity/Q28457289,"St. Joseph School, Anekal",12.69865833,77.70405556,Point(77.70405556 12.69865833),35.631,1,school,http://www.wikidata.org/entity/Q3914,,
http://www.wikidata.org/entity/Q2237425,Magadi,12.97,77.23,Point(77.2231 12.957),35.834,22,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Magadi,
http://www.wikidata.org/entity/Q2237425,Magadi,12.957,77.2231,Point(77.2231 12.957),35.834,22,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Magadi,
http://www.wikidata.org/entity/Q4881992,"Belathur, Krishnagiri district",12.852485,77.856738,Point(77.856738 12.852485),36.007,3,village in India,http://www.wikidata.org/entity/Q56436498,"https://en.wikipedia.org/wiki/Belathur,_Krishnagiri_district",
http://www.wikidata.org/entity/Q1191565,Dargajogihalli,13.312019444444,77.526619444444,Point(77.526619444 13.312019444),36.678,12,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Dargajogihalli,
http://www.wikidata.org/entity/Q31201092,Tirthapalli Gudda,13.040277777778,77.886388888889,Point(77.886388888 13.040277777),36.701,1,hill,http://www.wikidata.org/entity/Q54050,,
http://www.wikidata.org/entity/Q49703502,Q49703502,13.097777777778,77.874166666667,Point(77.874166666 13.097777777),37.079,1,intermittent reservoir,http://www.wikidata.org/entity/Q55470036,,
http://www.wikidata.org/entity/Q10731637,Aladahalli,13.18158771736,77.276865548124,Point(77.276865548 13.181587717),37.143,2,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Aladahalli,
http://www.wikidata.org/entity/Q17054030,"Group of temples at Magadi, Karnataka",12.962138888889,77.2105,Point(77.2105 12.962138888),37.155,3,temple complex,http://www.wikidata.org/entity/Q58621988,"https://en.wikipedia.org/wiki/Group_of_temples_at_Magadi,_Karnataka",
http://www.wikidata.org/entity/Q31201022,Dubakottige Betta,13.003888888889,77.210277777778,Point(77.210277777 13.003888888),37.174,1,hill,http://www.wikidata.org/entity/Q54050,,
http://www.wikidata.org/entity/Q34927084,Sondlivadi Kere,13.205,77.295277777778,Point(77.295277777 13.205),37.229,1,reservoir,http://www.wikidata.org/entity/Q131681,,
http://www.wikidata.org/entity/Q17061347,Kadiriganadinna,12.8477114,77.8670862,Point(77.8670862 12.8477114),37.248,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Kadiriganadinna,
http://www.wikidata.org/entity/Q112252443,Ramadevarabetta Vulture Sanctuary,12.7531984,77.3013674,Point(77.3013674 12.7531984),37.363,1,protected area,http://www.wikidata.org/entity/Q473972,https://en.wikipedia.org/wiki/Ramadevarabetta_Vulture_Sanctuary,
http://www.wikidata.org/entity/Q17059904,Jogikalasanapalli,12.8382832,77.8638078,Point(77.8638078 12.8382832),37.364,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Jogikalasanapalli,
http://www.wikidata.org/entity/Q34910146,Nallūrhalli Kere,13.116111111111,77.869722222222,Point(77.869722222 13.116111111),37.384,1,reservoir,http://www.wikidata.org/entity/Q131681,,
http://www.wikidata.org/entity/Q34890176,Hiri Kere,13.220555555556,77.305833333333,Point(77.305833333 13.220555555),37.574,1,reservoir,http://www.wikidata.org/entity/Q131681,,
http://www.wikidata.org/entity/Q110733407,Q110733407,12.747222222222,77.802777777778,Point(77.802777777 12.747222222),37.719,1,human settlement,http://www.wikidata.org/entity/Q486972,,
http://www.wikidata.org/entity/Q4841423,Bagalur,12.83333333,77.86666667,Point(77.86666667 12.83333333),37.882,1,village in India,http://www.wikidata.org/entity/Q56436498,"https://en.wikipedia.org/wiki/Bagalur,_Bangalore_Urban",
http://www.wikidata.org/entity/Q4841425,Bagalur,12.8333,77.8667,Point(77.8667 12.8333),37.887,3,village in India,http://www.wikidata.org/entity/Q56436498,"https://en.wikipedia.org/wiki/Bagalur,_Hosur",
http://www.wikidata.org/entity/Q49703540,Q49703540,13.325,77.538611111111,Point(77.538611111 13.325),38.043,1,intermittent reservoir,http://www.wikidata.org/entity/Q55470036,,
http://www.wikidata.org/entity/Q8075499,Zuzuwadi,12.74,77.8,Point(77.8 12.74),38.069,5,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Zuzuwadi,
http://www.wikidata.org/entity/Q6172876,Jeemangalam,12.803801,77.857453,Point(77.857453 12.803801),38.58,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Jeemangalam,
http://www.wikidata.org/entity/Q31205279,Satyavār Gudda,13.1625,77.8591,Point(77.8591 13.1625),38.715,1,hill,http://www.wikidata.org/entity/Q54050,,
http://www.wikidata.org/entity/Q17064334,Kavalgeri,13.3,77.4,Point(77.4 13.3),38.921,2,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Kavalgeri,
http://www.wikidata.org/entity/Q31201088,Appasandra Gudda,13.066666666667,77.901944444444,Point(77.901944444 13.066666666),38.954,1,hill,http://www.wikidata.org/entity/Q54050,,
http://www.wikidata.org/entity/Q4682763,Adihosahalli,13.2525,77.3209,Point(77.3209 13.2525),39.081,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Adihosahalli,
http://www.wikidata.org/entity/Q4849822,Balaguli,12.7265,77.3042,Point(77.3042 12.7265),39.244,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Balaguli,
http://www.wikidata.org/entity/Q7674622,Thadikavagilu,12.815508,77.23313,Point(77.23313 12.815508),39.335,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Thadikavagilu,
http://www.wikidata.org/entity/Q5557496,Ghousia College of Engineering,12.73508333,77.29371111,Point(77.29371111 12.73508333),39.358,1,engineering school,http://www.wikidata.org/entity/Q1663017,https://en.wikipedia.org/wiki/Ghousia_College_of_Engineering,
http://www.wikidata.org/entity/Q34883711,Dod-Araligere Kere,13.191944444444,77.848055555556,Point(77.848055555 13.191944444),39.523,1,reservoir,http://www.wikidata.org/entity/Q131681,,
http://www.wikidata.org/entity/Q4693704,"Agrahara, Channarayapatna",13.194,77.849,Point(77.849 13.194),39.74,5,village in India,http://www.wikidata.org/entity/Q56436498,"https://en.wikipedia.org/wiki/Agrahara,_Channarayapatna",
http://www.wikidata.org/entity/Q6124019,Jain University,12.642144444444,77.439955555556,Point(77.439955555 12.642144444),39.837,7,university,http://www.wikidata.org/entity/Q3918,https://en.wikipedia.org/wiki/Jain_University,
http://www.wikidata.org/entity/Q34909175,Mugbāl Kere,13.124166666667,77.891111111111,Point(77.891111111 13.124166666),39.866,1,reservoir,http://www.wikidata.org/entity/Q131681,,
http://www.wikidata.org/entity/Q34930199,Teniyūr Kere,13.218333333333,77.834166666667,Point(77.834166666 13.218333333),40.16,1,reservoir,http://www.wikidata.org/entity/Q131681,,
http://www.wikidata.org/entity/Q6963150,Nandagiri,13.33333333,77.65,Point(77.65 13.33333333),40.338,2,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Nandagiri,
http://www.wikidata.org/entity/Q13371953,Ramanagara,12.716666666667,77.3,Point(77.3 12.716666666),40.354,31,town in India,http://www.wikidata.org/entity/Q58339518,https://en.wikipedia.org/wiki/Ramanagara,https://de.wikipedia.org/wiki/Ramanagara
http://www.wikidata.org/entity/Q3391267,Kenilworth Fort,12.73194444,77.82361111,Point(77.82361111 12.73194444),40.525,2,fortification,http://www.wikidata.org/entity/Q57821,https://en.wikipedia.org/wiki/Kenilworth_Fort,
http://www.wikidata.org/entity/Q61065689,Kodanda Rama Temple,12.7327026,77.824482,Point(77.824482 12.7327026),40.536,1,Hindu temple,http://www.wikidata.org/entity/Q842402,,
http://www.wikidata.org/entity/Q61065694,Hosur Nanjundeswarar Temple,12.7337984,77.8269875,Point(77.8269875 12.7337984),40.65,1,temple,http://www.wikidata.org/entity/Q44539,,
http://www.wikidata.org/entity/Q5909526,Hosur block,12.735,77.829,Point(77.829 12.735),40.719,1,community development block of Tamil Nadu,http://www.wikidata.org/entity/Q123009250,https://en.wikipedia.org/wiki/Hosur_block,
http://www.wikidata.org/entity/Q5909537,Hosur division,12.735,77.829,Point(77.829 12.735),40.719,2,Revenue Division in Tamil Nadu,http://www.wikidata.org/entity/Q125626392,https://en.wikipedia.org/wiki/Hosur_division,
http://www.wikidata.org/entity/Q12975974,Hosur taluk,12.735,77.829,Point(77.829 12.735),40.719,2,Taluk of Tamil Nadu,http://www.wikidata.org/entity/Q122987736,https://en.wikipedia.org/wiki/Hosur_taluk,
http://www.wikidata.org/entity/Q34905600,Manni Kere,13.247777777778,77.291388888889,Point(77.291388888 13.247777777),40.827,1,reservoir,http://www.wikidata.org/entity/Q131681,,
http://www.wikidata.org/entity/Q4827513,Avalapalli,12.747222222222,77.841666666667,Point(77.841666666 12.747222222),40.853,4,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Avalapalli,
http://www.wikidata.org/entity/Q31368966,"Government hospetal, Hosur",12.729461346514,77.825649709158,Point(77.825649709 12.729461346),40.876,1,hospital,http://www.wikidata.org/entity/Q16917,,
http://www.wikidata.org/entity/Q4869692,Battavarapalli,12.83333333,77.9,Point(77.9 12.83333333),41.158,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Battavarapalli,
http://www.wikidata.org/entity/Q297967,Hosur,12.72,77.82,Point(77.82 12.72),41.176,26,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Hosur,https://de.wikipedia.org/wiki/Hosur
http://www.wikidata.org/entity/Q7499268,Shivagange,13.16805556,77.22222222,Point(77.22222222 13.16805556),41.281,6,mountain,http://www.wikidata.org/entity/Q8502,https://en.wikipedia.org/wiki/Shivagange,
http://www.wikidata.org/entity/Q26779989,Śivagaṅga (India),13.170277777778,77.222777777778,Point(77.222777777 13.170277777),41.353,1,mountain,http://www.wikidata.org/entity/Q8502,,
http://www.wikidata.org/entity/Q4673511,Acharlahalli,13.3486,77.6272,Point(77.6272 13.3486),41.429,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Acharlahalli,
http://www.wikidata.org/entity/Q31367689,Parshva Jain alayam Hosur,12.7368119,77.8397353,Point(77.8397353 12.7368119),41.449,1,Hindu temple,http://www.wikidata.org/entity/Q842402,,
http://www.wikidata.org/entity/Q31201019,Hoti Gudda,13.131,77.201,Point(77.201 13.131),41.494,1,hill,http://www.wikidata.org/entity/Q54050,,
http://www.wikidata.org/entity/Q15225754,Hosur railway station,12.717606,77.822839,Point(77.822839 12.717606),41.581,3,station located on surface,http://www.wikidata.org/entity/Q22808404,https://en.wikipedia.org/wiki/Hosur_railway_station,
http://www.wikidata.org/entity/Q15225754,Hosur railway station,12.717606,77.822839,Point(77.822839 12.717606),41.581,3,railway station,http://www.wikidata.org/entity/Q55488,https://en.wikipedia.org/wiki/Hosur_railway_station,
http://www.wikidata.org/entity/Q25566511,Malur Taluk,12.99929,77.93933,Point(77.93933 12.99929),41.924,3,taluk of Karnataka,http://www.wikidata.org/entity/Q122987724,,
http://www.wikidata.org/entity/Q25551326,Hosur Kalyanasudeswarar Temple,12.726543,77.8361502,Point(77.8361502 12.726543),41.927,1,Hindu temple,http://www.wikidata.org/entity/Q842402,,
http://www.wikidata.org/entity/Q17089941,Shivanapur,13.15,77.9,Point(77.9 13.15),41.94,2,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Shivanapur,
http://www.wikidata.org/entity/Q775609,Malur,13.021,77.938,Point(77.938 13.021),41.952,20,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Malur,
http://www.wikidata.org/entity/Q25551325,Hosur Kalikambal Kamateshwarar Temple,12.726976,77.8371216,Point(77.8371216 12.726976),41.972,1,Hindu temple,http://www.wikidata.org/entity/Q842402,,
http://www.wikidata.org/entity/Q126415092,Upparahalli,13.003889,77.93963,Point(77.93963 13.003889),41.981,4,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/A._Upparahalli,
http://www.wikidata.org/entity/Q28402744,"Chandra Choodeswarar Temple, Hosur",12.7257938,77.8363817,Point(77.8363817 12.7257938),42.002,3,Hindu temple,http://www.wikidata.org/entity/Q842402,https://en.wikipedia.org/wiki/Chandra_Choodeswarar_Temple,
http://www.wikidata.org/entity/Q34936365,Yalachhalli Kere,13.132222222222,77.909444444444,Point(77.909444444 13.132222222),42.044,1,reservoir,http://www.wikidata.org/entity/Q131681,,
http://www.wikidata.org/entity/Q4680806,Adarangi,13.1214,77.1914,Point(77.1914 13.1214),42.049,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Adarangi,
http://www.wikidata.org/entity/Q10745583,Chandanahosahalli,13.2172467,77.2476997,Point(77.2476997 13.2172467),42.058,2,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Chandanahosahalli,
http://www.wikidata.org/entity/Q122964019,"Our Lady of Good Health Church, Mathigiri",12.69695,77.8069,Point(77.8069 12.69695),42.092,1,church building,http://www.wikidata.org/entity/Q16970,"https://en.wikipedia.org/wiki/Our_Lady_of_Good_Health_Church,_Mathigiri",
http://www.wikidata.org/entity/Q49703460,Q49703460,13.035277777778,77.937777777778,Point(77.937777777 13.035277777),42.115,1,intermittent reservoir,http://www.wikidata.org/entity/Q55470036,,
http://www.wikidata.org/entity/Q31578821,Hulkadidurga,13.339444444444,77.420555555556,Point(77.420555555 13.339444444),42.124,1,mountain,http://www.wikidata.org/entity/Q8502,,
http://www.wikidata.org/entity/Q16889861,Maragathambikai Chandrachoodesvarar Temple,12.725833333333,77.838611111111,Point(77.838611111 12.725833333),42.177,1,Hindu temple,http://www.wikidata.org/entity/Q842402,https://en.wikipedia.org/wiki/Maragathambikai_Chandrachoodesvarar_Temple,
http://www.wikidata.org/entity/Q19805973,Kelavarapalli Dam,12.767353356509,77.873981382253,Point(77.873981382 12.767353356),42.287,1,dam,http://www.wikidata.org/entity/Q12323,,
http://www.wikidata.org/entity/Q15271677,Rampura malur,12.94277778,77.94111111,Point(77.94111111 12.94277778),42.322,1,village in India,http://www.wikidata.org/entity/Q56436498,"https://en.wikipedia.org/wiki/Rampura,_Kolar_district",
http://www.wikidata.org/entity/Q31201012,Byader Kallu,13.158055555556,77.205277777778,Point(77.205277777 13.158055555),42.361,1,hill,http://www.wikidata.org/entity/Q54050,,
http://www.wikidata.org/entity/Q120069000,"Vinnarasi Madha Church, Gopasandiram",12.61663,77.66008,Point(77.66008 12.61663),42.381,1,church building,http://www.wikidata.org/entity/Q16970,"https://en.wikipedia.org/wiki/Vinnarasi_Madha_Church,_Gopasandiram",
http://www.wikidata.org/entity/Q4673442,Achalu,12.7006,77.2901,Point(77.2901 12.7006),42.397,4,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Achalu_(Ramanagaram),
http://www.wikidata.org/entity/Q120069022,"Gopasandiram, Thally",12.6163,77.6603,Point(77.6603 12.6163),42.423,1,administrative territorial entity,http://www.wikidata.org/entity/Q56061,"https://en.wikipedia.org/wiki/Gopasandiram,_Thally",
http://www.wikidata.org/entity/Q34911102,Nidvanda Kere,13.241111111111,77.261666666667,Point(77.261666666 13.241111111),42.618,1,reservoir,http://www.wikidata.org/entity/Q131681,,
http://www.wikidata.org/entity/Q3207560,Hosur Airport,12.66111111,77.76694444,Point(77.76694444 12.66111111),42.678,4,airport,http://www.wikidata.org/entity/Q1248784,https://en.wikipedia.org/wiki/Hosur_Aerodrome,
http://www.wikidata.org/entity/Q49703266,Q49703266,13.049444444444,77.941111111111,Point(77.941111111 13.049444444),42.716,1,intermittent reservoir,http://www.wikidata.org/entity/Q55470036,,
http://www.wikidata.org/entity/Q6385502,Kelavarapalli,12.75,77.86666667,Point(77.86666667 12.75),42.778,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Kelavarapalli,
http://www.wikidata.org/entity/Q10753951,Dasenahalli,13.2657341,77.2836151,Point(77.2836151 13.2657341),42.855,2,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Dasenahalli,
http://www.wikidata.org/entity/Q49703397,Q49703397,13.219166666667,77.866388888889,Point(77.866388888 13.219166666),42.926,1,intermittent reservoir,http://www.wikidata.org/entity/Q55470036,,
http://www.wikidata.org/entity/Q10761634,Giriyanapalya,13.2913096,77.3137756,Point(77.3137756 13.2913096),42.938,2,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Giriyanapalya,
http://www.wikidata.org/entity/Q31368346,Rangopanditha Agraharam Venugopala Swamy Temple,12.7032325,77.8257229,Point(77.8257229 12.7032325),42.946,1,Hindu temple,http://www.wikidata.org/entity/Q842402,,
http://www.wikidata.org/entity/Q10746582,Chikkanapalya,13.2972601,77.3195196,Point(77.3195196 13.2972601),43.1,2,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Chikkanapalya,
http://www.wikidata.org/entity/Q10777601,Karimanne,13.2550344,77.2678137,Point(77.2678137 13.2550344),43.196,2,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Karimanne,
http://www.wikidata.org/entity/Q4850879,Baliganapalli,12.86666667,77.93333333,Point(77.93333333 12.86666667),43.232,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Baliganapalli,
http://www.wikidata.org/entity/Q10764896,Halenijagal,13.2342173,77.2476997,Point(77.2476997 13.2342173),43.25,2,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Halenijagal,
http://www.wikidata.org/entity/Q4663928,Abbenahalli,13.046269444444,77.947730555556,Point(77.947730555 13.046269444),43.364,5,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Abbenahalli,
http://www.wikidata.org/entity/Q2449175,Vijayapura,13.29,77.8,Point(77.8 13.29),43.372,19,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Vijayapura,
http://www.wikidata.org/entity/Q31201095,Arsin Gudda,13.190555555556,77.893333333333,Point(77.893333333 13.190555555),43.505,1,hill,http://www.wikidata.org/entity/Q54050,,
http://www.wikidata.org/entity/Q4664167,Abbihalli,13.05,77.95,Point(77.95 13.05),43.675,4,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Abbihalli,
http://www.wikidata.org/entity/Q2554900,Mathigiri,12.6833,77.8167,Point(77.8167 12.6833),43.936,13,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Mathigiri,
http://www.wikidata.org/entity/Q61066257,Mathagondapalli,12.6278,77.7303,Point(77.7303 12.6278),43.95,2,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Madagondapalli,
http://www.wikidata.org/entity/Q31201005,Chinakuris Betta,13.185,77.203611111111,Point(77.203611111 13.185),43.971,1,hill,http://www.wikidata.org/entity/Q54050,,
http://www.wikidata.org/entity/Q10784146,Lakkuru,13.2410715,77.2433891,Point(77.2433891 13.2410715),44.099,2,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Lakkuru,
http://www.wikidata.org/entity/Q5101163,Chinnakullu,12.75,77.88333333,Point(77.88333333 12.75),44.229,3,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Chinnakullu,
http://www.wikidata.org/entity/Q49703335,Q49703335,13.194444444444,77.206388888889,Point(77.206388888 13.194444444),44.26,1,intermittent reservoir,http://www.wikidata.org/entity/Q55470036,,
