,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
3,Thalia Theater ,53.551972,9.998278,Alstertor 1 ,http://www.thalia-theater.de/ ,Do,New directors and the continuing cooperation with young important writers based on the confidence in a strong and vital company lead to international acknowledgment.,"(53.551972, 9.998278)",wikivoyage,red
0,Club Olympus Spa & Fitness ,53.5508,10.0028,"Park Hyatt Hamburg Hotel, Bugenhagenstraße 8 ",https://hamburg.park.hyatt.com/hyatt/pure/spas/ ,Do,,"(53.5508, 10.0028)",wikivoyage,red
0,Hamburgische Staatsoper ,53.556667,9.988889, ,http://www.staatsoper-hamburg.de/ ,Do_Performance art,"Hamburg is home to the Hamburg State Opera House, one of the leading opera houses in Germany. It holds great historical significance, as in 1678 the first public opera house in Germany was built in Hamburg at Gänsemarkt Square, which is where the opera house is still today.","(53.556667, 9.988889)",wikivoyage,red
1,Laeiszhalle ,53.55577,9.98058, ,https://www.elbphilharmonie.de/en/laeiszhalle ,Do_Performance art,"The Laeiszhalle is the main classical music hall in Hamburg, with two halls: the kleiner Saal and großer Saal. You can see the schedule on their website. For online ticket purchases, use [http://www.ticketonline.de Ticket Online].","(53.55577, 9.98058)",wikivoyage,red
2,The Rover Rep Theatre ,53.55071,9.98097,Großneumarkt 8 ,http://www.roverrep.net/ ,Do_Performance art,At the Irish Rover. English language pub theatre under the Irish Rover at the Großneumarkt. High class professional productions in a special atmosphere.,"(53.55071, 9.98097)",wikivoyage,red
3,Thalia Theater ,53.551972,9.998278,Alstertor 1 ,http://www.thalia-theater.de/ ,Do_Performance art,New directors and the continuing cooperation with young important writers based on the confidence in a strong and vital company lead to international acknowledgment.,"(53.551972, 9.998278)",wikivoyage,red
0,Club Olympus Spa & Fitness ,53.5508,10.0028,"Park Hyatt Hamburg Hotel, Bugenhagenstraße 8 ",https://hamburg.park.hyatt.com/hyatt/pure/spas/ ,Do_Spa and fitness,,"(53.5508, 10.0028)",wikivoyage,red
0,Alsterarkaden ,53.551944,9.992222, , ,Buy,The white arcades over the canal are Hamburg's prime shopping location,"(53.551944, 9.992222)",wikivoyage,red
1,Europa Passage ,53.55136,9.99638,Ballindamm 40 ,http://europa-passage.de ,Buy,"The most frequented shopping complex in downtown Hamburg, near the town hall at the Alster lake.","(53.55136, 9.99638)",wikivoyage,red
2,Hanse Viertel ,53.553355,9.989585, , ,Buy,"A large shopping centre, erected in early 20th century","(53.553355, 9.989585)",wikivoyage,red
0,Alsterhaus ,53.553131,9.991414,Jungfernstieg 16–20 ,https://www.alsterhaus.de/ ,Buy,One of the oldest department stores in Hamburg.,"(53.553131, 9.991414)",wikivoyage,red
1,Spitaler Straße / Mönckebergstraße ,53.5511,10.001, , ,Buy,The area west of Hamburg's central railway station is mainly a shopping district.,"(53.5511, 10.001)",wikivoyage,red
0,Souvenirs ,53.55078,9.99311, , ,Buy,"A good and not-overpriced souvenir shop is on the town hall square under the glass roofage. Typical souvenirs are statues of the Michel Church or the town hall, the water-carrying dogsbody ''Hummel hummel Mors mors'', blue road signs like Reeperbahn, and a post card of the red light district.","(53.55078, 9.99311)",wikivoyage,red
0,--,0.0,0.0,,,Eat,,"(0, 0)",wikivoyage,red
1,--,0.0,0.0,,,Eat,,"(0, 0)",wikivoyage,red
2,Altstädter Stube Willig ,53.5493362,10.0021056,Altstädter Str. 17 , ,Eat,,"(53.5493362, 10.0021056)",wikivoyage,red
3,Fischfeinkost Delikatessen des Meeres ,53.5575868,9.990035,Colonnaden 104 , ,Eat,,"(53.5575868, 9.990035)",wikivoyage,red
4,Erdapfel Hamburg ,53.5486253,10.0028278,Burchardstraße 10 , ,Eat,,"(53.5486253, 10.0028278)",wikivoyage,red
5,Soup & Friends ,53.5555527,9.985783,Valentinskamp 18 , ,Eat,,"(53.5555527, 9.985783)",wikivoyage,red
6,La Croque ,53.5509349,9.9793397,Markusstraße 17 , ,Eat,,"(53.5509349, 9.9793397)",wikivoyage,red
7,Nasch ,53.5552496,9.9838807,Caffamacherreihe 49 , ,Eat,,"(53.5552496, 9.9838807)",wikivoyage,red
8,Casa Rita ,53.547885,9.9827169,Herrengraben 72 , ,Eat,,"(53.547885, 9.9827169)",wikivoyage,red
0,Kartoffelkeller ,53.54622,9.98756,Deichstraße 21 ,http://kartoffelkeller-hamburg.de/ ,Eat,"Large range of dishes with potatoes at their heart, including lots of traditional German dishes, e.g. Herring and Potatoes.","(53.54622, 9.98756)",wikivoyage,red
1,Parlament ,53.5501,9.9931,Rathausmarkt 1 ,http://www.parlament-hamburg.de/ ,Eat,Traditional local food in the amazing basement of the Rathaus.,"(53.5501, 9.9931)",wikivoyage,red
2,Cafe Paris ,53.5499,9.99436,Rathausstraße 4 , ,Eat,"Classic French bistro in a beautiful historical building. Good place to get a coffee and pastry, or enjoy a leisurely lunch. Ground floor is very loud, crowded and busy. Upstairs (when entering turn right) is a quiet restaurant with a small bar (all food is also served at the bar). ""Tartar"" and ""steak frites"" can be strongly recommended.","(53.5499, 9.99436)",wikivoyage,red
3,Vapiano ,0.0,0.0, ,http://de.vapiano.com/en/home/ ,Eat,"A chain, Vapiano serves Italian food, in a trendy, friendly atmosphere. By the entrance you will get a ""credit card"", you show when you order food in the different kitchens. You pay when you leave.","(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Eat,,"(0, 0)",wikivoyage,red
0,Fleetschlösschen ,53.54447,9.99792,Brooktorkai 17 ,http://www.fleetschloesschen.de/ ,Eat,"Fish dishes, frikadellen and labskaus on the menu, in other words local cuisine.","(53.54447, 9.99792)",wikivoyage,red
0,Old Commercial Room ,53.548248,9.977875,Englische Planke 10 ,http://www.oldcommercialroom.de/ ,Eat,"Founded in 1795, this upscale restaurant is best known for fish dishes and labskaus (Northern German variant of hash).","(53.548248, 9.977875)",wikivoyage,red
0,--,0.0,0.0,,,Eat_Budget,,"(0, 0)",wikivoyage,red
1,--,0.0,0.0,,,Eat_Budget,,"(0, 0)",wikivoyage,red
2,Altstädter Stube Willig ,53.5493362,10.0021056,Altstädter Str. 17 , ,Eat_Budget,,"(53.5493362, 10.0021056)",wikivoyage,red
3,Fischfeinkost Delikatessen des Meeres ,53.5575868,9.990035,Colonnaden 104 , ,Eat_Budget,,"(53.5575868, 9.990035)",wikivoyage,red
4,Erdapfel Hamburg ,53.5486253,10.0028278,Burchardstraße 10 , ,Eat_Budget,,"(53.5486253, 10.0028278)",wikivoyage,red
5,Soup & Friends ,53.5555527,9.985783,Valentinskamp 18 , ,Eat_Budget,,"(53.5555527, 9.985783)",wikivoyage,red
6,La Croque ,53.5509349,9.9793397,Markusstraße 17 , ,Eat_Budget,,"(53.5509349, 9.9793397)",wikivoyage,red
7,Nasch ,53.5552496,9.9838807,Caffamacherreihe 49 , ,Eat_Budget,,"(53.5552496, 9.9838807)",wikivoyage,red
8,Casa Rita ,53.547885,9.9827169,Herrengraben 72 , ,Eat_Budget,,"(53.547885, 9.9827169)",wikivoyage,red
0,Kartoffelkeller ,53.54622,9.98756,Deichstraße 21 ,http://kartoffelkeller-hamburg.de/ ,Eat_Mid-range,"Large range of dishes with potatoes at their heart, including lots of traditional German dishes, e.g. Herring and Potatoes.","(53.54622, 9.98756)",wikivoyage,red
1,Parlament ,53.5501,9.9931,Rathausmarkt 1 ,http://www.parlament-hamburg.de/ ,Eat_Mid-range,Traditional local food in the amazing basement of the Rathaus.,"(53.5501, 9.9931)",wikivoyage,red
2,Cafe Paris ,53.5499,9.99436,Rathausstraße 4 , ,Eat_Mid-range,"Classic French bistro in a beautiful historical building. Good place to get a coffee and pastry, or enjoy a leisurely lunch. Ground floor is very loud, crowded and busy. Upstairs (when entering turn right) is a quiet restaurant with a small bar (all food is also served at the bar). ""Tartar"" and ""steak frites"" can be strongly recommended.","(53.5499, 9.99436)",wikivoyage,red
3,Vapiano ,0.0,0.0, ,http://de.vapiano.com/en/home/ ,Eat_Mid-range,"A chain, Vapiano serves Italian food, in a trendy, friendly atmosphere. By the entrance you will get a ""credit card"", you show when you order food in the different kitchens. You pay when you leave.","(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Eat_Mid-range,,"(0, 0)",wikivoyage,red
0,Fleetschlösschen ,53.54447,9.99792,Brooktorkai 17 ,http://www.fleetschloesschen.de/ ,Eat_Mid-range,"Fish dishes, frikadellen and labskaus on the menu, in other words local cuisine.","(53.54447, 9.99792)",wikivoyage,red
0,Old Commercial Room ,53.548248,9.977875,Englische Planke 10 ,http://www.oldcommercialroom.de/ ,Eat_Splurge,"Founded in 1795, this upscale restaurant is best known for fish dishes and labskaus (Northern German variant of hash).","(53.548248, 9.977875)",wikivoyage,red
0,Brauhaus Joh. Albrecht ,53.55049,9.98971,Adolphsbrücke 7 ,http://hamburg.brauhaus-joh-albrecht.de/ ,Drink,Cosy brewpub with good beers and food.,"(53.55049, 9.98971)",wikivoyage,red
1,Chaplin's Pub ,53.553737,10.010026,Bremer Reihe 15 , ,Drink,Cosy dive pub near the station - cash only.,"(53.553737, 10.010026)",wikivoyage,red
0,Jugendherberge Hamburg - Auf dem Stintfang ,53.5467,9.9717,Alfred-Wegener-Weg 5 ,http://www.jugendherberge.de/jh/hamburg-stintfang/ ,Sleep,Priceless river/harbour view and in walking distance to the Reeperbahn.,"(53.5467, 9.9717)",wikivoyage,red
0,Barceló Hamburg ,53.55432,10.00081,Ferdinandstraße 15 ,https://www.barcelo.com/de/barcelo-hotels/hotels/deutschland/hamburg/barcelo-hamburg/ ,Sleep,"Thoroughly modern business hotel in the second row of buildings to Binnenalster, which is visible over the rooftops of neighbouring buildings from the hotel's top floor. All the facilities you may expect, but the gym is an extremely small and narrow room.","(53.55432, 10.00081)",wikivoyage,red
1,AMERON Hotel Speicherstadt ,53.5438,9.9954,Am Sandtorkai 4 ,https://ameronhotels.com/de/hamburg-hotel-speicherstadt/ ,Sleep,"A comfortable, modern hotel with interesting interior appointments right within Speicherstadt","(53.5438, 9.9954)",wikivoyage,red
2,Lindner Hotel Am Michel ,53.551,9.978,Neanderstraße 20 ,https://www.lindner.de/hamburg-hotel-am-michel/ankommen.html ,Sleep,"Lindner is a chain of German upscale'ish hotels with nothing particularly special, but solid service standards and well-appointed rooms. The hotel's name is a bit of a stretch, as it is not immediately next to St. Michaelis church.","(53.551, 9.978)",wikivoyage,red
3,Scandic Hamburg Emporio ,53.55601,9.98211,Dammtorwall 19 ,https://www.scandichotels.de/hamburgemporio ,Sleep,"One of the Swedish chain's southernmost outposts is an all-new hotel opened in 2014, with an architecturally interesting building and Scandinavian flair throughout, meaning minimalist but tasteful appointments and lots of wood. Relatively large rooms, but most with views of opposite walls. Location on the edge of Neustadt is quite convenient for those visiting the CCH.","(53.55601, 9.98211)",wikivoyage,red
0,JUFA Hotel Hamburg HafenCity ,53.54015,10.00937,Versmannstraße 12-14 ,https://www.jufa.eu/deutschland/hamburg/ ,Sleep,Child-friendly hotel with family rooms of different sizes and playgrounds both indoors and outdoors.,"(53.54015, 10.00937)",wikivoyage,red
1,Hotel Baseler Hof ,53.557626,9.991289,Esplanade 11 ,http://www.baselerhof.de/ ,Sleep,"Opened in 1907, the hotel was remodeled in 2000 to its current form. Wi-Fi is available. The hotels has many conference rooms for up to 200 persons, a sauna and a fitness studio. There's also a restaurant; [http://www.weinrestaurant-kleinhuis.de/ Kaffee- und Weinhaus Kleinhuis].","(53.557626, 9.991289)",wikivoyage,red
0,Fairmont Hotel Vier Jahreszeiten ,53.555611,9.991614,Neuer Jungfernstieg 9-14 ,http://www.fairmont.com/vier-jahreszeiten-hamburg/ ,Sleep,"Complementing the Atlantic on the other side of the Kennedybruecke as one of Hamburg's finest and oldest hotels, Vier Jahreszeiten has been overlooking the Binnenalster since the early 20th century, expanded and refurbished many times since. Today it is managed by Fairmont Hotels and Resorts and provides most comforts and amenities a contemporary luxury hotel can, but be aware that it has no swimming pool and the fitness/wellness offering is limited in comparison to its competitors.","(53.555611, 9.991614)",wikivoyage,red
1,Park Hyatt Hamburg ,53.5508,10.00318,Bugenhagenstr. 8 ,https://www.hyatt.com/en-US/hotel/germany/park-hyatt-hamburg/hamph?src,Sleep,"The Hyatt took residence in an exquisitely-decorated historic building, and provides an oasis of relaxed tranquility in the busy area neighbouring the Hauptbahnhof. Rising to the challenge of fellow luxury hotels in Hamburg, the Park Hyatt offers no less than 1000&nbsp;sqm of spa and fitness facilities.","(53.5508, 10.00318)",wikivoyage,red
