,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
283,,53.53566667,10.07608333,Fritz-Kola,,B,violet,,,trademark,,Point(10.07608333 53.53566667),5.244,http://www.wikidata.org/entity/Q265308,9.0,,https://de.wikipedia.org/wiki/Fritz_(Getr%C3%A4nkemarke),https://en.wikipedia.org/wiki/Fritz-kola,http://www.wikidata.org/entity/Q167270,"('53.53566667', '10.07608333')"
286,,53.55777778,9.97666667,Messehallen,,B,violet,,,trade fair railway station,,Point(9.97666667 53.55777778),1.787,http://www.wikidata.org/entity/Q275505,9.0,,https://de.wikipedia.org/wiki/U-Bahnhof_Messehallen,https://en.wikipedia.org/wiki/Messehallen_station,http://www.wikidata.org/entity/Q1924069,"('53.55777778', '9.97666667')"
288,,53.46666667,9.98333333,Harburg-Wilhelmsburg,,B,violet,,,former settlement,,Point(9.98333333 53.46666667),9.374,http://www.wikidata.org/entity/Q515728,9.0,,https://de.wikipedia.org/wiki/Harburg-Wilhelmsburg,https://en.wikipedia.org/wiki/Harburg-Wilhelmsburg,http://www.wikidata.org/entity/Q22674925,"('53.46666667', '9.98333333')"
293,,53.551964,9.98688,EU–LAC Foundation,,B,violet,,,intergovernmental organization,,Point(9.98688 53.551964),0.928,http://www.wikidata.org/entity/Q821623,9.0,,https://de.wikipedia.org/wiki/EU-Lateinamerika-Karibik-Stiftung,https://en.wikipedia.org/wiki/EU%E2%80%93LAC_Foundation,http://www.wikidata.org/entity/Q245065,"('53.551964', '9.98688')"
312,,53.58972222,10.00638889,Gelehrtenschule des Johanneums,,B,violet,,,high school,,Point(10.00638889 53.58972222),4.395,http://www.wikidata.org/entity/Q882742,9.0,,https://de.wikipedia.org/wiki/Gelehrtenschule_des_Johanneums,https://en.wikipedia.org/wiki/Johanneum_Gymnasium,http://www.wikidata.org/entity/Q9826,"('53.58972222', '10.00638889')"
313,,53.565361111111,9.8775888888889,Groß Flottbek,,B,violet,,,quarter of Hamburg,,Point(9.877588888 53.565361111),8.298,http://www.wikidata.org/entity/Q1606,9.0,,https://de.wikipedia.org/wiki/Hamburg-Gro%C3%9F_Flottbek,https://en.wikipedia.org/wiki/Gro%C3%9F_Flottbek,http://www.wikidata.org/entity/Q15830667,"('53.565361111111', '9.8775888888889')"
314,,53.60707,9.90622,Eidelstedt,,B,violet,,,quarter of Hamburg,,Point(9.90622 53.60707),8.869,http://www.wikidata.org/entity/Q1609,9.0,,https://de.wikipedia.org/wiki/Hamburg-Eidelstedt,https://en.wikipedia.org/wiki/Eidelstedt,http://www.wikidata.org/entity/Q15830667,"('53.60707', '9.90622')"
315,,53.55361111,9.9925,Jungfernstieg station,,B,violet,,,interchange station,,Point(9.9925 53.55361111),0.65,http://www.wikidata.org/entity/Q80219284,9.0,,https://de.wikipedia.org/wiki/Bahnhof_Hamburg_Jungfernstieg,https://en.wikipedia.org/wiki/Jungfernstieg_station,http://www.wikidata.org/entity/Q1147171,"('53.55361111', '9.9925')"
317,,53.57222222,10.13611111,Jenfeld,,B,violet,,,quarter of Hamburg,,Point(10.13611111 53.57222222),9.271,http://www.wikidata.org/entity/Q1814,9.0,,https://de.wikipedia.org/wiki/Hamburg-Jenfeld,https://en.wikipedia.org/wiki/Jenfeld,http://www.wikidata.org/entity/Q15830667,"('53.57222222', '10.13611111')"
318,,53.56885,10.08594,Marienthal,,B,violet,,,quarter of Hamburg,,Point(10.08594 53.56885),5.997,http://www.wikidata.org/entity/Q1816,9.0,,https://de.wikipedia.org/wiki/Hamburg-Marienthal,"https://en.wikipedia.org/wiki/Marienthal,_Hamburg",http://www.wikidata.org/entity/Q15830667,"('53.56885', '10.08594')"
319,,53.586130555556,10.124769444444,Tonndorf,,B,violet,,,quarter of Hamburg,,Point(10.124769444 53.586130555),9.111,http://www.wikidata.org/entity/Q1828,9.0,,https://de.wikipedia.org/wiki/Hamburg-Tonndorf,"https://en.wikipedia.org/wiki/Tonndorf,_Hamburg",http://www.wikidata.org/entity/Q15830667,"('53.586130555556', '10.124769444444')"
320,,53.591389,9.976667,University Medical Center Hamburg-Eppendorf,,B,violet,,,local Internet registry,,Point(9.976667 53.591389),4.831,http://www.wikidata.org/entity/Q316207,9.0,,https://de.wikipedia.org/wiki/Universit%C3%A4tsklinikum_Hamburg-Eppendorf,https://en.wikipedia.org/wiki/University_Medical_Center_Hamburg-Eppendorf,http://www.wikidata.org/entity/Q641347,"('53.591389', '9.976667')"
325,,53.483333333333,10.15,Allermöhe,,B,violet,,,quarter of Hamburg,,Point(10.15 53.483333333),12.369,http://www.wikidata.org/entity/Q2376,9.0,,https://de.wikipedia.org/wiki/Hamburg-Allerm%C3%B6he,https://en.wikipedia.org/wiki/Allerm%C3%B6he,http://www.wikidata.org/entity/Q15830667,"('53.483333333333', '10.15')"
326,,53.49916667,10.13444444,Billwerder,,B,violet,,,quarter of Hamburg,,Point(10.13444444 53.49916667),10.516,http://www.wikidata.org/entity/Q2386,9.0,,https://de.wikipedia.org/wiki/Hamburg-Billwerder,https://en.wikipedia.org/wiki/Billwerder,http://www.wikidata.org/entity/Q15830667,"('53.49916667', '10.13444444')"
327,,53.504236944444,10.085188888889,Moorfleet,,B,violet,,,quarter of Hamburg,,Point(10.085188888 53.504236944),7.583,http://www.wikidata.org/entity/Q2411,9.0,,https://de.wikipedia.org/wiki/Hamburg-Moorfleet,https://en.wikipedia.org/wiki/Moorfleet,http://www.wikidata.org/entity/Q15830667,"('53.504236944444', '10.085188888889')"
328,,53.46666667,10.15,Reitbrook,,B,violet,,,Ortsteil,,Point(10.15 53.46666667),13.568,http://www.wikidata.org/entity/Q2418,9.0,,https://de.wikipedia.org/wiki/Hamburg-Reitbrook,https://en.wikipedia.org/wiki/Reitbrook,http://www.wikidata.org/entity/Q253019,"('53.46666667', '10.15')"
330,,53.456991,10.092571,Ochsenwerder,,B,violet,,,quarter of Hamburg,,Point(10.092571 53.456991),12.029,http://www.wikidata.org/entity/Q2416,9.0,,https://de.wikipedia.org/wiki/Hamburg-Ochsenwerder,https://en.wikipedia.org/wiki/Ochsenwerder,http://www.wikidata.org/entity/Q15830667,"('53.456991', '10.092571')"
331,,53.455830555556,9.9545805555556,Eißendorf,,B,violet,,,quarter of Hamburg,,Point(9.954580555 53.455830555),10.941,http://www.wikidata.org/entity/Q3469,9.0,,https://de.wikipedia.org/wiki/Hamburg-Ei%C3%9Fendorf,https://en.wikipedia.org/wiki/Ei%C3%9Fendorf,http://www.wikidata.org/entity/Q15830667,"('53.455830555556', '9.9545805555556')"
332,,53.44925,10.015238888889,Gut Moor,,B,violet,,,quarter of Hamburg,,Point(10.015238888 53.44925),11.282,http://www.wikidata.org/entity/Q3485,9.0,,https://de.wikipedia.org/wiki/Hamburg-Gut_Moor,https://en.wikipedia.org/wiki/Gut_Moor,http://www.wikidata.org/entity/Q15830667,"('53.44925', '10.015238888889')"
333,,53.464013888889,9.9562388888889,Heimfeld,,B,violet,,,quarter of Hamburg,,Point(9.956238888 53.464013888),10.038,http://www.wikidata.org/entity/Q3500,9.0,,https://de.wikipedia.org/wiki/Hamburg-Heimfeld,https://en.wikipedia.org/wiki/Heimfeld,http://www.wikidata.org/entity/Q15830667,"('53.464013888889', '9.9562388888889')"
334,,53.431494444444,9.9893722222222,Langenbek,,B,violet,,,quarter of Hamburg,,Point(9.989372222 53.431494444),13.236,http://www.wikidata.org/entity/Q3504,9.0,,https://de.wikipedia.org/wiki/Hamburg-Langenbek,https://en.wikipedia.org/wiki/Langenbek,http://www.wikidata.org/entity/Q15830667,"('53.431494444444', '9.9893722222222')"
335,,53.4239,9.98069,Sinstorf,,B,violet,,,quarter of Hamburg,,Point(9.98069 53.4239),14.121,http://www.wikidata.org/entity/Q3534,9.0,,https://de.wikipedia.org/wiki/Hamburg-Sinstorf,https://en.wikipedia.org/wiki/Sinstorf,http://www.wikidata.org/entity/Q15830667,"('53.4239', '9.98069')"
336,,53.43744167,10.004475,Rönneburg,,B,violet,,,quarter of Hamburg,,Point(10.004475 53.43744167),12.556,http://www.wikidata.org/entity/Q3533,9.0,,https://de.wikipedia.org/wiki/Hamburg-R%C3%B6nneburg,https://en.wikipedia.org/wiki/R%C3%B6nneburg,http://www.wikidata.org/entity/Q15830667,"('53.43744167', '10.004475')"
337,,53.44361111,9.98416667,Wilstorf,,B,violet,,,quarter of Hamburg,,Point(9.98416667 53.44361111),11.917,http://www.wikidata.org/entity/Q3537,9.0,,https://de.wikipedia.org/wiki/Hamburg-Wilstorf,https://en.wikipedia.org/wiki/Wilstorf,http://www.wikidata.org/entity/Q15830667,"('53.44361111', '9.98416667')"
338,,53.561882,10.0211917,Hohenfelde,,B,violet,,,quarter of Hamburg,,Point(10.0211917 53.561882),1.867,http://www.wikidata.org/entity/Q1147,9.0,,https://de.wikipedia.org/wiki/Hamburg-Hohenfelde,"https://en.wikipedia.org/wiki/Hohenfelde,_Hamburg",http://www.wikidata.org/entity/Q15830667,"('53.561882', '10.0211917')"
339,,53.55475,10.034469444444,Borgfelde,,B,violet,,,quarter of Hamburg,,Point(10.034469444 53.55475),2.287,http://www.wikidata.org/entity/Q1564,9.0,,https://de.wikipedia.org/wiki/Hamburg-Borgfelde,https://en.wikipedia.org/wiki/Borgfelde,http://www.wikidata.org/entity/Q15830667,"('53.55475', '10.034469444444')"
342,,53.59,10.17,Schleemer Bach,,B,violet,,,river,,Point(10.17 53.59),12.02,http://www.wikidata.org/entity/Q469798,8.0,,https://de.wikipedia.org/wiki/Schleemer_Bach,https://en.wikipedia.org/wiki/Schleemer_Bach,http://www.wikidata.org/entity/Q4022,"('53.59', '10.17')"
348,,53.5507,9.99104,Bucerius Kunst Forum,,B,violet,,,art museum,,Point(9.99104 53.5507),0.636,http://www.wikidata.org/entity/Q877566,8.0,,https://de.wikipedia.org/wiki/Bucerius_Kunst_Forum,https://en.wikipedia.org/wiki/Bucerius_Kunst_Forum,http://www.wikidata.org/entity/Q207694,"('53.5507', '9.99104')"
349,,53.558333333333,10.138888888889,Öjendorfer See,,B,violet,,,lake,,Point(10.138888888 53.558333333),9.174,http://www.wikidata.org/entity/Q248992,8.0,,https://de.wikipedia.org/wiki/%C3%96jendorfer_See,https://en.wikipedia.org/wiki/%C3%96jendorfer_See,http://www.wikidata.org/entity/Q23397,"('53.558333333333', '10.138888888889')"
350,,53.55055556,9.99805556,Mönckebergstraße,,B,violet,,,street,,Point(9.99805556 53.55055556),0.173,http://www.wikidata.org/entity/Q534777,8.0,,https://de.wikipedia.org/wiki/M%C3%B6nckebergstra%C3%9Fe,https://en.wikipedia.org/wiki/M%C3%B6nckebergstra%C3%9Fe,http://www.wikidata.org/entity/Q79007,"('53.55055556', '9.99805556')"
355,,53.55416667,10.06611111,Rauhes Haus,,B,violet,,,station located in a cut,,Point(10.06611111 53.55416667),4.345,http://www.wikidata.org/entity/Q2466044,8.0,,https://de.wikipedia.org/wiki/U-Bahnhof_Rauhes_Haus,https://en.wikipedia.org/wiki/Rauhes_Haus_station,http://www.wikidata.org/entity/Q98280550,"('53.55416667', '10.06611111')"
364,,53.548333,9.945556,Königstrasse station,,B,violet,,,S-Bahn station,,Point(9.945556 53.548333),3.647,http://www.wikidata.org/entity/Q6453924,8.0,,https://de.wikipedia.org/wiki/Bahnhof_Hamburg_K%C3%B6nigstra%C3%9Fe,https://en.wikipedia.org/wiki/K%C3%B6nigstra%C3%9Fe_station,http://www.wikidata.org/entity/Q1793804,"('53.548333', '9.945556')"
370,,53.470269444444,10.144327777778,Dove Elbe,,B,violet,,,river,,Point(10.144327777 53.470269444),13.02,http://www.wikidata.org/entity/Q315688,8.0,,https://de.wikipedia.org/wiki/Dove_Elbe,https://en.wikipedia.org/wiki/Dove_Elbe,http://www.wikidata.org/entity/Q4022,"('53.470269444444', '10.144327777778')"
371,,53.54805556,9.96194444,Herbertstraße,,B,violet,,,street,,Point(9.96194444 53.54805556),2.57,http://www.wikidata.org/entity/Q315857,8.0,,https://de.wikipedia.org/wiki/Herbertstra%C3%9Fe,https://en.wikipedia.org/wiki/Herbertstra%C3%9Fe,http://www.wikidata.org/entity/Q79007,"('53.54805556', '9.96194444')"
378,,53.624415,10.153781,Hamburgische Münze,,B,violet,,,mint,,Point(10.153781 53.624415),13.038,http://www.wikidata.org/entity/Q770838,8.0,,https://de.wikipedia.org/wiki/Hamburgische_M%C3%BCnze,https://en.wikipedia.org/wiki/Hamburgische_M%C3%BCnze,http://www.wikidata.org/entity/Q464780,"('53.624415', '10.153781')"
394,,53.56375,9.967194,Sternschanze station,,B,violet,,,public transport stop,,Point(9.967194 53.56375),2.666,http://www.wikidata.org/entity/Q321523,8.0,,https://de.wikipedia.org/wiki/Bahnhof_Hamburg_Sternschanze,https://en.wikipedia.org/wiki/Sternschanze_station,http://www.wikidata.org/entity/Q548662,"('53.56375', '9.967194')"
396,,53.605277777778,9.9655555555556,Kollau,,B,violet,,,river,,Point(9.9667 53.6),5.959,http://www.wikidata.org/entity/Q323100,8.0,,https://de.wikipedia.org/wiki/Kollau_(Tarpenbek),https://en.wikipedia.org/wiki/Kollau,http://www.wikidata.org/entity/Q4022,"('53.605277777778', '9.9655555555556')"
409,,53.5495,9.9558,Reeperbahn station,,B,violet,,,S-Bahn station,,Point(9.9558 53.5495),2.965,http://www.wikidata.org/entity/Q3266264,8.0,,https://de.wikipedia.org/wiki/Bahnhof_Hamburg_Reeperbahn,https://en.wikipedia.org/wiki/Reeperbahn_station,http://www.wikidata.org/entity/Q1793804,"('53.5495', '9.9558')"
414,,53.533333333333,9.95,U-2501,,B,violet,,,U-boat,,Point(9.95 53.533333333),3.844,http://www.wikidata.org/entity/Q5551587,8.0,,https://de.wikipedia.org/wiki/U_2501,https://en.wikipedia.org/wiki/German_submarine_U-2501,http://www.wikidata.org/entity/Q428661,"('53.533333333333', '9.95')"
420,,53.545261111111,10.030419444444,Billbrook,,B,violet,,,quarter of Hamburg,,Point(10.030419444 53.545261111),2.046,http://www.wikidata.org/entity/Q1567,8.0,,https://de.wikipedia.org/wiki/Hamburg-Billbrook,https://en.wikipedia.org/wiki/Billbrook,http://www.wikidata.org/entity/Q15830667,"('53.545261111111', '10.030419444444')"
421,,53.554869444444,10.057419444444,Hamm,,B,violet,,,quarter of Hamburg,,Point(10.057419444 53.554869444),3.783,http://www.wikidata.org/entity/Q1569,8.0,,https://de.wikipedia.org/wiki/Hamburg-Hamm,"https://en.wikipedia.org/wiki/Hamm,_Hamburg",http://www.wikidata.org/entity/Q15830667,"('53.554869444444', '10.057419444444')"
422,,53.53444444,9.95722222,Steinwerder,,B,violet,,,quarter of Hamburg,,Point(9.95722222 53.53444444),3.37,http://www.wikidata.org/entity/Q1582,8.0,,https://de.wikipedia.org/wiki/Hamburg-Steinwerder,https://en.wikipedia.org/wiki/Steinwerder,http://www.wikidata.org/entity/Q15830667,"('53.53444444', '9.95722222')"
423,,53.527888888889,9.9006805555556,Waltershof,,B,violet,,,quarter of Hamburg,,Point(9.900680555 53.527888888),7.062,http://www.wikidata.org/entity/Q1586,8.0,,https://de.wikipedia.org/wiki/Hamburg-Waltershof,https://en.wikipedia.org/wiki/Waltershof,http://www.wikidata.org/entity/Q15830667,"('53.527888888889', '9.9006805555556')"
424,,53.60305556,9.95638889,Lokstedt,,B,violet,,,quarter of Hamburg,,Point(9.95638889 53.60305556),6.549,http://www.wikidata.org/entity/Q1614,8.0,,https://de.wikipedia.org/wiki/Hamburg-Lokstedt,https://en.wikipedia.org/wiki/Lokstedt,http://www.wikidata.org/entity/Q15830667,"('53.60305556', '9.95638889')"
425,,53.57765,9.98893,Harvestehude,,B,violet,,,quarter of Hamburg,,Point(9.98893 53.57765),3.134,http://www.wikidata.org/entity/Q1613,8.0,,https://de.wikipedia.org/wiki/Hamburg-Harvestehude,https://en.wikipedia.org/wiki/Harvestehude,http://www.wikidata.org/entity/Q15830667,"('53.57765', '9.98893')"
426,,53.542089,10.04775,Neuengamme Concentration Camp - Bullenhuser Damm Memorial,,B,violet,,,memorial,,Point(10.04775 53.542089),3.244,http://www.wikidata.org/entity/Q76633469,8.0,,https://de.wikipedia.org/wiki/Gedenkst%C3%A4tte_Bullenhuser_Damm,https://en.wikipedia.org/wiki/Bullenhuser_Damm,http://www.wikidata.org/entity/Q5003624,"('53.542089', '10.04775')"
428,,53.633333333333,9.9166666666667,Schnelsen,,B,violet,,,quarter of Hamburg,,Point(9.916666666 53.633333333),10.765,http://www.wikidata.org/entity/Q1620,8.0,,https://de.wikipedia.org/wiki/Hamburg-Schnelsen,https://en.wikipedia.org/wiki/Schnelsen,http://www.wikidata.org/entity/Q15830667,"('53.633333333333', '9.9166666666667')"
429,,53.55772,9.87328,Christianeum,,B,violet,,,gymnasium,,Point(9.87328 53.55772),8.453,http://www.wikidata.org/entity/Q317150,8.0,,https://de.wikipedia.org/wiki/Christianeum,https://en.wikipedia.org/wiki/Gymnasium_Christianeum,http://www.wikidata.org/entity/Q1542966,"('53.55772', '9.87328')"
430,,53.5967,9.9896,Tarpenbek,,B,violet,,,river,,Point(9.9896 53.5967),5.206,http://www.wikidata.org/entity/Q317889,8.0,,https://de.wikipedia.org/wiki/Tarpenbek,https://en.wikipedia.org/wiki/Tarpenbek,http://www.wikidata.org/entity/Q4022,"('53.5967', '9.9896')"
432,,53.54694444,9.965,Bernhard Nocht Institute for Tropical Medicine,,B,violet,,,Q1611230,,Point(9.965 53.54694444),2.385,http://www.wikidata.org/entity/Q617048,8.0,,https://de.wikipedia.org/wiki/Bernhard-Nocht-Institut_f%C3%BCr_Tropenmedizin,https://en.wikipedia.org/wiki/Bernhard_Nocht_Institute_for_Tropical_Medicine,http://www.wikidata.org/entity/Q1611230,"('53.54694444', '9.965')"
437,,53.48777778,10.05777778,Spadenland,,B,violet,,,quarter of Hamburg,,Point(10.05777778 53.48777778),7.915,http://www.wikidata.org/entity/Q2420,8.0,,https://de.wikipedia.org/wiki/Hamburg-Spadenland,https://en.wikipedia.org/wiki/Spadenland,http://www.wikidata.org/entity/Q15830667,"('53.48777778', '10.05777778')"
438,,53.4359,9.96851,Marmstorf,,B,violet,,,quarter of Hamburg,,Point(9.96851 53.4359),12.901,http://www.wikidata.org/entity/Q3507,8.0,,https://de.wikipedia.org/wiki/Hamburg-Marmstorf,https://en.wikipedia.org/wiki/Marmstorf,http://www.wikidata.org/entity/Q15830667,"('53.4359', '9.96851')"
439,,53.557222,9.992222,German Institute for Global and Area Studies,,B,violet,,,think tank,,Point(9.992222 53.557222),0.946,http://www.wikidata.org/entity/Q470412,7.0,,https://de.wikipedia.org/wiki/German_Institute_for_Global_and_Area_Studies,https://en.wikipedia.org/wiki/German_Institute_for_Global_and_Area_Studies,http://www.wikidata.org/entity/Q155271,"('53.557222', '9.992222')"
445,,53.620278,10.031389,Ohlsdorf station,,B,violet,,,S-Bahn station,,Point(10.031389 53.620278),8.037,http://www.wikidata.org/entity/Q800876,7.0,,https://de.wikipedia.org/wiki/Bahnhof_Hamburg-Ohlsdorf,https://en.wikipedia.org/wiki/Ohlsdorf_station,http://www.wikidata.org/entity/Q1793804,"('53.620278', '10.031389')"
448,,53.549255,9.997706,St. Mary's Cathedral,,B,violet,,,Catholic cathedral,,Point(9.997706 53.549255),0.229,http://www.wikidata.org/entity/Q875365,7.0,,https://de.wikipedia.org/wiki/Hamburger_Dom_(Alter_Mariendom),"https://en.wikipedia.org/wiki/St._Mary%27s_Cathedral,_Hamburg",http://www.wikidata.org/entity/Q56242215,"('53.549255', '9.997706')"
449,,53.5503,9.99222,Trams in Hamburg,,B,violet,,,tram system,,Point(9.99222 53.5503),0.557,http://www.wikidata.org/entity/Q878324,7.0,,https://de.wikipedia.org/wiki/Stra%C3%9Fenbahn_Hamburg,https://en.wikipedia.org/wiki/Trams_in_Hamburg,http://www.wikidata.org/entity/Q15640053,"('53.5503', '9.99222')"
450,,53.57083333,9.99333333,St. Johannis-Harvestehude,,B,violet,,,congregation,,Point(9.99333333 53.57083333),2.329,http://www.wikidata.org/entity/Q879271,7.0,,https://de.wikipedia.org/wiki/St._Johannis-Harvestehude,https://en.wikipedia.org/wiki/St._Johannis-Harvestehude,http://www.wikidata.org/entity/Q2135977,"('53.57083333', '9.99333333')"
452,,53.55903,10.01975,Monument to the X-ray and Radium Martyrs of All Nations,,B,violet,,,monument,,Point(10.01975 53.55903),1.589,http://www.wikidata.org/entity/Q1300206,7.0,,https://de.wikipedia.org/wiki/Ehrenmal_der_Radiologie,https://en.wikipedia.org/wiki/Monument_to_the_X-ray_and_Radium_Martyrs_of_All_Nations,http://www.wikidata.org/entity/Q4989906,"('53.55903', '10.01975')"
453,,53.5401807,9.9932309,U4,,B,violet,,,rapid transit line,,Point(9.9932309 53.5401807),1.232,http://www.wikidata.org/entity/Q209739,7.0,,https://de.wikipedia.org/wiki/U-Bahn-Linie_U4_(Hamburg),https://en.wikipedia.org/wiki/U4_(Hamburg_U-Bahn),http://www.wikidata.org/entity/Q15079663,"('53.5401807', '9.9932309')"
454,,53.526637,10.000513,Peking,,B,violet,,,cargo ship,,Point(10.000513 53.526637),2.636,http://www.wikidata.org/entity/Q249918,7.0,,https://de.wikipedia.org/wiki/Peking_(Schiff),https://en.wikipedia.org/wiki/Peking_(ship),http://www.wikidata.org/entity/Q105999,"('53.526637', '10.000513')"
457,,53.55055556,9.9575,Große Freiheit,,B,violet,,,street,,Point(9.9575 53.55055556),2.851,http://www.wikidata.org/entity/Q895867,7.0,,https://de.wikipedia.org/wiki/Gro%C3%9Fe_Freiheit,https://en.wikipedia.org/wiki/Gro%C3%9Fe_Freiheit,http://www.wikidata.org/entity/Q79007,"('53.55055556', '9.9575')"
458,,53.55471944,10.00732222,Ohnsorg-Theater,,B,violet,,,theatre building,,Point(10.00732222 53.55471944),0.657,http://www.wikidata.org/entity/Q896171,7.0,,https://de.wikipedia.org/wiki/Ohnsorg-Theater,https://en.wikipedia.org/wiki/Ohnsorg-Theater,http://www.wikidata.org/entity/Q24354,"('53.55471944', '10.00732222')"
