,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
119,,41.02,28.973055555556,Galata Bridge,,S,red,,,road bridge,,Point(28.973055555 41.02),1.533,http://www.wikidata.org/entity/Q81523,38.0,,https://de.wikipedia.org/wiki/Galatabr%C3%BCcke,https://en.wikipedia.org/wiki/Galata_Bridge,http://www.wikidata.org/entity/Q537127,"('41.02', '28.973055555556')"
122,,41.047330729015,29.026808738806,Ortaköy Mosque,,S,red,,,tourist attraction,,Point(29.026808738 41.047330729),6.244,http://www.wikidata.org/entity/Q176380,38.0,,https://de.wikipedia.org/wiki/Ortak%C3%B6y-Moschee,https://en.wikipedia.org/wiki/Ortak%C3%B6y_Mosque,http://www.wikidata.org/entity/Q570116,"('41.047330729015', '29.026808738806')"
126,,41.019722,28.949722,Fatih Istanbul Mosque,,S,red,,,tourist attraction,,Point(28.949722 41.019722),2.648,http://www.wikidata.org/entity/Q756189,38.0,,https://de.wikipedia.org/wiki/Fatih-Moschee,"https://en.wikipedia.org/wiki/Fatih_Mosque,_Istanbul",http://www.wikidata.org/entity/Q570116,"('41.019722', '28.949722')"
130,,41.0167,28.9667,2010 FIBA World Championship,,S,red,,,sports season,,Point(28.9667 41.0167),1.382,http://www.wikidata.org/entity/Q211438,38.0,,https://de.wikipedia.org/wiki/Basketball-Weltmeisterschaft_2010,https://en.wikipedia.org/wiki/2010_FIBA_World_Championship,http://www.wikidata.org/entity/Q27020041,"('41.0167', '28.9667')"
131,,41.036944444444,28.985,Istanbul pogrom,,S,red,,,pogrom,,Point(28.985 41.036944444),3.484,http://www.wikidata.org/entity/Q934470,38.0,,https://de.wikipedia.org/wiki/Pogrom_von_Istanbul,https://en.wikipedia.org/wiki/Istanbul_pogrom,http://www.wikidata.org/entity/Q177716,"('41.036944444444', '28.985')"
132,,41.022777777778,28.973611111111,Galata,,S,red,,,quarter,,Point(28.973611111 41.022777777),1.833,http://www.wikidata.org/entity/Q501817,38.0,,https://de.wikipedia.org/wiki/Galata_(Istanbul),https://en.wikipedia.org/wiki/Galata,http://www.wikidata.org/entity/Q2983893,"('41.022777777778', '28.973611111111')"
133,,41.005277777778,28.909722222222,Zeytinburnu,,S,red,,,municipality of Turkey,,Point(28.909722222 41.005277777),5.552,http://www.wikidata.org/entity/Q197095,37.0,,https://de.wikipedia.org/wiki/Zeytinburnu,https://en.wikipedia.org/wiki/Zeytinburnu,http://www.wikidata.org/entity/Q2460358,"('41.005277777778', '28.909722222222')"
135,,41.083555555556,29.050597222222,Boğaziçi University,,S,red,,,public university,,Point(29.050597222 41.083555555),10.626,http://www.wikidata.org/entity/Q896267,37.0,,https://de.wikipedia.org/wiki/Bo%C4%9Fazi%C3%A7i_%C3%9Cniversitesi,https://en.wikipedia.org/wiki/Bo%C4%9Fazi%C3%A7i_University,http://www.wikidata.org/entity/Q875538,"('41.083555555556', '29.050597222222')"
138,,41.039166666667,28.994166666667,Beşiktaş Stadium,,S,red,,,association football venue,,Point(28.994166666 41.039166666),3.955,http://www.wikidata.org/entity/Q14914703,37.0,,https://de.wikipedia.org/wiki/T%C3%BCpra%C5%9F_Stadyumu,https://en.wikipedia.org/wiki/Be%C5%9Fikta%C5%9F_Stadium,http://www.wikidata.org/entity/Q1154710,"('41.039166666667', '28.994166666667')"
139,,40.9975,28.850555555556,Bahçelievler,,S,red,,,municipality of Turkey,,Point(28.850555555 40.9975),10.562,http://www.wikidata.org/entity/Q788634,36.0,,https://de.wikipedia.org/wiki/Bah%C3%A7elievler,https://en.wikipedia.org/wiki/Bah%C3%A7elievler,http://www.wikidata.org/entity/Q2460358,"('40.9975', '28.850555555556')"
141,,41.03416667,28.97888889,İstiklal Avenue,,S,red,,,street,,Point(28.97888889 41.03416667),3.1,http://www.wikidata.org/entity/Q344348,36.0,,https://de.wikipedia.org/wiki/%C4%B0stiklal_Caddesi,https://en.wikipedia.org/wiki/%C4%B0stiklal_Avenue,http://www.wikidata.org/entity/Q79007,"('41.03416667', '28.97888889')"
143,,41.021111111111,28.878055555556,Güngören,,S,red,,,municipality of Turkey,,Point(28.878055555 41.021111111),8.368,http://www.wikidata.org/entity/Q932166,36.0,,https://de.wikipedia.org/wiki/G%C3%BCng%C3%B6ren,https://en.wikipedia.org/wiki/G%C3%BCng%C3%B6ren,http://www.wikidata.org/entity/Q2460358,"('41.021111111111', '28.878055555556')"
146,,41.02083,29.12042,Ümraniye,,S,red,,,municipality of Turkey,,Point(29.12042 41.02083),12.233,http://www.wikidata.org/entity/Q334924,36.0,,https://de.wikipedia.org/wiki/%C3%9Cmraniye,https://en.wikipedia.org/wiki/%C3%9Cmraniye,http://www.wikidata.org/entity/Q2460358,"('41.02083', '29.12042')"
148,,41.011669444444,28.981388888889,Istanbul Archaeology Museums,,S,red,,,archaeological museum,,Point(28.981388888 41.011669444),0.748,http://www.wikidata.org/entity/Q636978,36.0,,https://de.wikipedia.org/wiki/Arch%C3%A4ologisches_Museum_Istanbul,https://en.wikipedia.org/wiki/Istanbul_Archaeology_Museums,http://www.wikidata.org/entity/Q3329412,"('41.011669444444', '28.981388888889')"
150,,41.017222222222,28.971111111111,Eminönü,,S,red,,,quarter,,Point(28.971111111 41.017222222),1.27,http://www.wikidata.org/entity/Q1767191,36.0,,,https://en.wikipedia.org/wiki/Emin%C3%B6n%C3%BC,http://www.wikidata.org/entity/Q2983893,"('41.017222222222', '28.971111111111')"
151,,41.035,28.981388888889,2022 Istanbul bombing,,S,red,,,bomb attack,,Point(28.981388888 41.035),3.216,http://www.wikidata.org/entity/Q115193912,36.0,,https://de.wikipedia.org/wiki/Bombenanschlag_in_Istanbul_am_13._November_2022,https://en.wikipedia.org/wiki/2022_Istanbul_bombing,http://www.wikidata.org/entity/Q891854,"('41.035', '28.981388888889')"
153,,41.086111111111,28.980555555556,Kağıthane,,S,red,,,municipality of Turkey,,Point(28.980555555 41.086111111),8.874,http://www.wikidata.org/entity/Q284489,35.0,,https://de.wikipedia.org/wiki/Ka%C4%9F%C4%B1thane,https://en.wikipedia.org/wiki/Ka%C4%9F%C4%B1thane,http://www.wikidata.org/entity/Q2460358,"('41.086111111111', '28.980555555556')"
155,,41.002778,28.971944,Little Hagia Sophia,,S,red,,,külliye,,Point(28.971944 41.002778),0.519,http://www.wikidata.org/entity/Q1144576,35.0,,https://de.wikipedia.org/wiki/Kleine_Hagia_Sophia,https://en.wikipedia.org/wiki/Little_Hagia_Sophia,http://www.wikidata.org/entity/Q71974,"('41.002778', '28.971944')"
159,,41.01224,28.976018,University of Constantinople,,S,red,,,university,,Point(28.976018 41.01224),0.652,http://www.wikidata.org/entity/Q850247,34.0,,https://de.wikipedia.org/wiki/Universit%C3%A4t_von_Konstantinopel,https://en.wikipedia.org/wiki/University_of_Constantinople,http://www.wikidata.org/entity/Q3918,"('41.01224', '28.976018')"
160,,41.084722222222,29.056111111111,Rumelihisarı,,S,red,,,tourist attraction,,Point(29.056111111 41.084722222),11.007,http://www.wikidata.org/entity/Q90801,34.0,,https://de.wikipedia.org/wiki/Rumeli_Hisar%C4%B1,https://en.wikipedia.org/wiki/Rumelihisar%C4%B1,http://www.wikidata.org/entity/Q570116,"('41.084722222222', '29.056111111111')"
164,,40.986111111111,29.053611111111,Marmara University,,S,red,,,public university,,Point(29.053611111 40.986111111),6.902,http://www.wikidata.org/entity/Q1424081,34.0,,https://de.wikipedia.org/wiki/Marmara-Universit%C3%A4t,https://en.wikipedia.org/wiki/Marmara_University,http://www.wikidata.org/entity/Q875538,"('40.986111111111', '29.053611111111')"
166,,41.034444444444,28.856944444444,Bağcılar,,S,red,,,municipality of Turkey,,Point(28.856944444 41.034444444),10.453,http://www.wikidata.org/entity/Q746516,34.0,,https://de.wikipedia.org/wiki/Ba%C4%9Fc%C4%B1lar,https://en.wikipedia.org/wiki/Ba%C4%9Fc%C4%B1lar,http://www.wikidata.org/entity/Q2460358,"('41.034444444444', '28.856944444444')"
168,,41.016389,28.970556,Spice Bazaar,,S,red,,,bazaar,,Point(28.970556 41.016389),1.199,http://www.wikidata.org/entity/Q668641,34.0,,https://de.wikipedia.org/wiki/M%C4%B1s%C4%B1r_%C3%87ar%C5%9F%C4%B1s%C4%B1,https://en.wikipedia.org/wiki/Spice_Bazaar,http://www.wikidata.org/entity/Q219760,"('41.016389', '28.970556')"
170,,41.004722222222,28.971944444444,Sokollu Mehmed Pasha I Mosque,,S,red,,,külliye,,Point(28.971944444 41.004722222),0.378,http://www.wikidata.org/entity/Q1572472,33.0,,https://de.wikipedia.org/wiki/Sokollu-Mehmed-Pascha-Moschee,"https://en.wikipedia.org/wiki/Sokollu_Mehmed_Pasha_Mosque,_Kad%C4%B1rga",http://www.wikidata.org/entity/Q71974,"('41.004722222222', '28.971944444444')"
175,,41.01759104,28.96874786,Rüstem Pasha Mosque,,S,red,,,tourist attraction,,Point(28.96874786 41.01759104),1.382,http://www.wikidata.org/entity/Q1137511,33.0,,https://de.wikipedia.org/wiki/R%C3%BCstem-Pascha-Moschee,https://en.wikipedia.org/wiki/R%C3%BCstem_Pasha_Mosque,http://www.wikidata.org/entity/Q570116,"('41.01759104', '28.96874786')"
180,,41.006163888889,28.977405555556,2016 Istanbul bombing,,S,red,,,mass murder,,Point(28.977405555 41.006163888),0.131,http://www.wikidata.org/entity/Q22039066,33.0,,https://de.wikipedia.org/wiki/Terroranschlag_in_Istanbul_am_12._Januar_2016,https://en.wikipedia.org/wiki/January_2016_Istanbul_bombing,http://www.wikidata.org/entity/Q750215,"('41.006163888889', '28.977405555556')"
182,,41.10371,28.87217,Sultangazi,,S,red,,,municipality of Turkey,,Point(28.87217 41.10371),13.882,http://www.wikidata.org/entity/Q268747,32.0,,https://de.wikipedia.org/wiki/Sultangazi,https://en.wikipedia.org/wiki/Sultangazi,http://www.wikidata.org/entity/Q2460358,"('41.10371', '28.87217')"
184,,41.043444444444,29.015388888889,Çırağan Palace,,S,red,,,palace,,Point(29.015388888 41.043444444),5.289,http://www.wikidata.org/entity/Q273225,32.0,,https://de.wikipedia.org/wiki/%C3%87%C4%B1ra%C4%9Fan-Palast,https://en.wikipedia.org/wiki/%C3%87%C4%B1ra%C4%9Fan_Palace,http://www.wikidata.org/entity/Q16560,"('41.043444444444', '29.015388888889')"
185,,41.010277777778,28.965277777778,Bayezid II Mosque,,S,red,,,külliye,,Point(28.965277777 41.010277777),0.989,http://www.wikidata.org/entity/Q853064,32.0,,https://de.wikipedia.org/wiki/Beyaz%C4%B1t-Moschee,"https://en.wikipedia.org/wiki/Bayezid_II_Mosque,_Istanbul",http://www.wikidata.org/entity/Q71974,"('41.010277777778', '28.965277777778')"
189,,41.082138888889,29.067027777778,Anadoluhisarı,,S,red,,,tourist attraction,,Point(29.067027777 41.082138888),11.375,http://www.wikidata.org/entity/Q81650,32.0,,https://de.wikipedia.org/wiki/Anadolu_Hisar%C4%B1,https://en.wikipedia.org/wiki/Anadoluhisar%C4%B1,http://www.wikidata.org/entity/Q570116,"('41.082138888889', '29.067027777778')"
192,,40.99611111,28.92861111,Monastery of Stoudios,,S,red,,,monastery ruins,,Point(28.92861111 40.99611111),4.127,http://www.wikidata.org/entity/Q1551419,32.0,,https://de.wikipedia.org/wiki/Studionkloster,https://en.wikipedia.org/wiki/Monastery_of_Stoudios,http://www.wikidata.org/entity/Q1701174,"('40.99611111', '28.92861111')"
193,,41.0494,29.0111,Yıldız Palace,,S,red,,,tourist attraction,,Point(29.0111 41.0494),5.622,http://www.wikidata.org/entity/Q911734,32.0,,https://de.wikipedia.org/wiki/Y%C4%B1ld%C4%B1z-Palast,https://en.wikipedia.org/wiki/Y%C4%B1ld%C4%B1z_Palace,http://www.wikidata.org/entity/Q570116,"('41.0494', '29.0111')"
195,,41.01599,28.95557,Aqueduct of Valens,,S,red,,,tourist attraction,,Point(28.95557 41.01599),2.011,http://www.wikidata.org/entity/Q952924,32.0,,https://de.wikipedia.org/wiki/Valens-Aqu%C3%A4dukt,https://en.wikipedia.org/wiki/Aqueduct_of_Valens,http://www.wikidata.org/entity/Q570116,"('41.01599', '28.95557')"
198,,41.005,28.997,Eurasia Tunnel,,S,red,,,undersea tunnel,,Point(28.997 41.005),1.78,http://www.wikidata.org/entity/Q5411040,32.0,,https://de.wikipedia.org/wiki/Eurasien-Tunnel,https://en.wikipedia.org/wiki/Eurasia_Tunnel,http://www.wikidata.org/entity/Q1317590,"('41.005', '28.997')"
204,,41.006055555556,28.975388888889,Obelisk of Theodosius,,S,red,,,obelisk,,Point(28.975388888 41.006055555),0.054,http://www.wikidata.org/entity/Q763854,31.0,,https://de.wikipedia.org/wiki/Obelisk_des_Theodosius,https://en.wikipedia.org/wiki/Obelisk_of_Theodosius,http://www.wikidata.org/entity/Q170980,"('41.006055555556', '28.975388888889')"
205,,41.029166666667,28.935833333333,Mihrimah Edirnekapı Mosque,,S,red,,,külliye,,Point(28.935833333 41.029166666),4.207,http://www.wikidata.org/entity/Q1581190,31.0,,https://de.wikipedia.org/wiki/Mihrimah-Sultan-Moschee_(Edirnekap%C4%B1),"https://en.wikipedia.org/wiki/Mihrimah_Sultan_Mosque,_Edirnekap%C4%B1",http://www.wikidata.org/entity/Q71974,"('41.029166666667', '28.935833333333')"
210,,41.01,28.956666666667,Laleli Mosque,,S,red,,,architectural structure,,Point(28.956666666 41.01),1.661,http://www.wikidata.org/entity/Q590900,31.0,,https://de.wikipedia.org/wiki/Laleli-Moschee,https://en.wikipedia.org/wiki/Laleli_Mosque,http://www.wikidata.org/entity/Q811979,"('41.01', '28.956666666667')"
213,,41.085,29.005833333333,Istanbul Sapphire,,S,red,,,skyscraper,,Point(29.005833333 41.085),9.096,http://www.wikidata.org/entity/Q166882,30.0,,https://de.wikipedia.org/wiki/Sapphire_of_Istanbul,https://en.wikipedia.org/wiki/Istanbul_Sapphire,http://www.wikidata.org/entity/Q11303,"('41.085', '29.005833333333')"
214,,41.0426,29.0399,Beylerbeyi Palace,,S,red,,,tourist attraction,,Point(29.0399 41.0426),6.713,http://www.wikidata.org/entity/Q794349,30.0,,https://de.wikipedia.org/wiki/Beylerbeyi-Palast,https://en.wikipedia.org/wiki/Beylerbeyi_Palace,http://www.wikidata.org/entity/Q570116,"('41.0426', '29.0399')"
221,,41.0546272,29.0281901,Ortaköy,,S,red,,,tourist attraction,,Point(29.0281901 41.0546272),6.931,http://www.wikidata.org/entity/Q2249546,30.0,,https://de.wikipedia.org/wiki/Ortak%C3%B6y_(Istanbul),https://en.wikipedia.org/wiki/Ortak%C3%B6y,http://www.wikidata.org/entity/Q570116,"('41.0546272', '29.0281901')"
223,,41.029166666667,28.946388888889,Pammakaristos Church,,S,red,,,abbey church,,Point(28.946388888 41.029166666),3.541,http://www.wikidata.org/entity/Q1420984,29.0,,https://de.wikipedia.org/wiki/Pammakaristos-Kirche,https://en.wikipedia.org/wiki/Pammakaristos_Church,http://www.wikidata.org/entity/Q334383,"('41.029166666667', '28.946388888889')"
232,,41.03361111,28.9775,Tünel,,S,red,,,historic building,,Point(28.9775 41.03361111),3.031,http://www.wikidata.org/entity/Q387264,29.0,,https://de.wikipedia.org/wiki/T%C3%BCnel,https://en.wikipedia.org/wiki/T%C3%BCnel,http://www.wikidata.org/entity/Q35112127,"('41.03361111', '28.9775')"
239,,41.03672778,28.99528889,Dolmabahçe Mosque,,S,red,,,architectural structure,,Point(28.99528889 41.03672778),3.747,http://www.wikidata.org/entity/Q2086068,29.0,,,https://en.wikipedia.org/wiki/Dolmabah%C3%A7e_Mosque,http://www.wikidata.org/entity/Q811979,"('41.03672778', '28.99528889')"
242,,40.996137956916,29.018601863888,Haydarpaşa railway station,,S,red,,,harbour railway station,,Point(29.018601863 40.996137956),3.762,http://www.wikidata.org/entity/Q800973,28.0,,https://de.wikipedia.org/wiki/Bahnhof_Istanbul_Haydarpa%C5%9Fa,https://en.wikipedia.org/wiki/Haydarpa%C5%9Fa_railway_station,http://www.wikidata.org/entity/Q1567913,"('40.996137956916', '29.018601863888')"
249,,41.00638889,28.97777778,Great Palace of Constantinople,,S,red,,,destroyed building or structure,,Point(28.97777778 41.00638889),0.16,http://www.wikidata.org/entity/Q475338,28.0,,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Palast_(Konstantinopel),https://en.wikipedia.org/wiki/Great_Palace_of_Constantinople,http://www.wikidata.org/entity/Q19860854,"('41.00638889', '28.97777778')"
251,,41.00562,28.975122,Serpent Column,,S,red,,,sculpture,,Point(28.975122 41.00562),0.105,http://www.wikidata.org/entity/Q588892,28.0,,https://de.wikipedia.org/wiki/Schlangens%C3%A4ule,https://en.wikipedia.org/wiki/Serpent_Column,http://www.wikidata.org/entity/Q860861,"('41.00562', '28.975122')"
254,,41.029091666667,28.951822222222,Church of St. George,,S,red,,,Eastern Orthodox cathedral,,Point(28.951822222 41.029091666),3.232,http://www.wikidata.org/entity/Q1346546,28.0,,https://de.wikipedia.org/wiki/Georgskathedrale_(Istanbul),"https://en.wikipedia.org/wiki/St._George%27s_Cathedral,_Istanbul",http://www.wikidata.org/entity/Q56242225,"('41.029091666667', '28.951822222222')"
255,,41.008611,28.971111,Column of Constantine,,S,red,,,tourist attraction,,Point(28.971111 41.008611),0.47,http://www.wikidata.org/entity/Q1247287,28.0,,https://de.wikipedia.org/wiki/Konstantinss%C3%A4ule,https://en.wikipedia.org/wiki/Column_of_Constantine,http://www.wikidata.org/entity/Q570116,"('41.008611', '28.971111')"
257,,40.996944,28.919444,Abdi İpekçi Arena,,S,red,,,multi-purpose hall,,Point(28.919444 40.996944),4.85,http://www.wikidata.org/entity/Q308162,27.0,,https://de.wikipedia.org/wiki/Abdi_%C4%B0pek%C3%A7i_Arena,https://en.wikipedia.org/wiki/Abdi_%C4%B0pek%C3%A7i_Arena,http://www.wikidata.org/entity/Q1763828,"('40.996944', '28.919444')"
259,,41.039205555556,28.994741666667,BJK İnönü Stadium,,S,red,,,association football venue,,Point(28.994741666 41.039205555),3.978,http://www.wikidata.org/entity/Q751820,27.0,,https://de.wikipedia.org/wiki/%C4%B0n%C3%B6n%C3%BC_Stad%C4%B1,https://en.wikipedia.org/wiki/BJK_%C4%B0n%C3%B6n%C3%BC_Stadium,http://www.wikidata.org/entity/Q1154710,"('41.039205555556', '28.994741666667')"
262,,40.987167,28.855577,2012 IAAF World Indoor Championships,,S,red,,,World Athletics Indoor Championships,,Point(28.855577 40.987167),10.319,http://www.wikidata.org/entity/Q746504,27.0,,https://de.wikipedia.org/wiki/Leichtathletik-Hallenweltmeisterschaften_2012,https://en.wikipedia.org/wiki/2012_IAAF_World_Indoor_Championships,http://www.wikidata.org/entity/Q725169,"('40.987167', '28.855577')"
263,,41.01222222,28.98,Gülhane Park,,S,red,,,tourist attraction,,Point(28.98 41.01222222),0.736,http://www.wikidata.org/entity/Q1560106,27.0,,https://de.wikipedia.org/wiki/G%C3%BClhane-Park,https://en.wikipedia.org/wiki/G%C3%BClhane_Park,http://www.wikidata.org/entity/Q570116,"('41.01222222', '28.98')"
265,,41.006278,28.974556,Turkish and Islamic Arts Museum,,S,red,,,national museum,,Point(28.974556 41.006278),0.111,http://www.wikidata.org/entity/Q525939,27.0,,https://de.wikipedia.org/wiki/Museum_f%C3%BCr_t%C3%BCrkische_und_islamische_Kunst,https://en.wikipedia.org/wiki/Turkish_and_Islamic_Arts_Museum,http://www.wikidata.org/entity/Q17431399,"('41.006278', '28.974556')"
268,,40.99305556,28.92333333,Yedikule Fortress,,S,red,,,fortress,,Point(28.92333333 40.99305556),4.651,http://www.wikidata.org/entity/Q632795,27.0,,https://de.wikipedia.org/wiki/Yedikule,https://en.wikipedia.org/wiki/Yedikule_Fortress,http://www.wikidata.org/entity/Q57831,"('40.99305556', '28.92333333')"
269,,41.0343,29.0704,Çamlıca Mosque,,S,red,,,mosque,,Point(29.0704 41.0343),8.516,http://www.wikidata.org/entity/Q18341384,27.0,,https://de.wikipedia.org/wiki/%C3%87aml%C4%B1ca-Moschee,https://en.wikipedia.org/wiki/%C3%87aml%C4%B1ca_Mosque,http://www.wikidata.org/entity/Q32815,"('41.0343', '29.0704')"
270,,41.041944,28.994444,December 2016 Istanbul bombings,,S,red,,,suicide bombing,,Point(28.994444 41.041944),4.25,http://www.wikidata.org/entity/Q27988528,27.0,,https://de.wikipedia.org/wiki/Bombenanschl%C3%A4ge_in_Istanbul_am_10._Dezember_2016,https://en.wikipedia.org/wiki/December_2016_Istanbul_bombings,http://www.wikidata.org/entity/Q18493502,"('41.041944', '28.994444')"
273,,40.9885,28.8539,2012 FINA World Swimming Championships,,S,red,,,sports season,,Point(28.8539 40.9885),10.427,http://www.wikidata.org/entity/Q115978,26.0,,https://de.wikipedia.org/wiki/Kurzbahnweltmeisterschaften_2012,https://en.wikipedia.org/wiki/2012_FINA_World_Swimming_Championships_(25_m),http://www.wikidata.org/entity/Q27020041,"('40.9885', '28.8539')"
