,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,thing,articleEN,to_drop_key
4768,,49.46267774414,11.079231498137,Amtshaus,,D,blue,,,Amtshaus,,Point(11.079231498 49.462677744),0.989,http://www.wikidata.org/entity/Q98608220,1.0,,,http://www.wikidata.org/entity/Q480226,,"('49.46267774414', '11.079231498137')"
4769,,49.463865246834,11.071217493686,Wohnhaus,,D,blue,,,residential building,,Point(11.071217493 49.463865246),1.195,http://www.wikidata.org/entity/Q98608221,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.463865246834', '11.071217493686')"
4770,,49.4549506298,11.072305886383,Handwerkerhaus,,D,blue,,,residential building,,Point(11.072305886 49.454950629),0.38,http://www.wikidata.org/entity/Q98608226,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.4549506298', '11.072305886383')"
4771,,49.451770430525,11.053973586863,Mietshaus,,D,blue,,,revenue house,,Point(11.053973586 49.45177043),1.702,http://www.wikidata.org/entity/Q98608227,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.451770430525', '11.053973586863')"
4772,,49.455355254724,11.072344592039,Gasthaus,,D,blue,,,Gasthaus,,Point(11.072344592 49.455355254),0.394,http://www.wikidata.org/entity/Q98608225,1.0,,,http://www.wikidata.org/entity/Q5526694,,"('49.455355254724', '11.072344592039')"
4773,,49.462422287455,11.078266787528,Mietshaus,,D,blue,,,revenue house,,Point(11.078266787 49.462422287),0.953,http://www.wikidata.org/entity/Q98608231,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.462422287455', '11.078266787528')"
4774,,49.451372159482,11.071511233294,Gerberhaus,,D,blue,,,Q58037906,,Point(11.071511233 49.451372159),0.502,http://www.wikidata.org/entity/Q98608228,1.0,,,http://www.wikidata.org/entity/Q58037906,,"('49.451372159482', '11.071511233294')"
4775,,49.456616596351,11.077208403916,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.077208403 49.456616596),0.305,http://www.wikidata.org/entity/Q98608234,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.456616596351', '11.077208403916')"
4776,,49.451126157332,11.049396107388,Doppelhaus,,D,blue,,,duplex,,Point(11.049396107 49.451126157),2.04,http://www.wikidata.org/entity/Q98608235,1.0,,,http://www.wikidata.org/entity/Q6453233,,"('49.451126157332', '11.049396107388')"
4777,,49.463147424647,11.074419366653,Wohnhaus,,D,blue,,,residential building,,Point(11.074419366 49.463147424),1.052,http://www.wikidata.org/entity/Q98608233,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.463147424647', '11.074419366653')"
4778,,49.451847720125,11.07924939208,Bank,,D,blue,,,bank building,,Point(11.079249392 49.45184772),0.266,http://www.wikidata.org/entity/Q98608238,1.0,,,http://www.wikidata.org/entity/Q18761864,,"('49.451847720125', '11.07924939208')"
4779,,49.454062826761,11.05915419013,Mietshaus,,D,blue,,,revenue house,,Point(11.05915419 49.454062826),1.312,http://www.wikidata.org/entity/Q98608239,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.454062826761', '11.05915419013')"
4780,,49.448975556065,11.067648845899,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.067648845 49.448975556),0.885,http://www.wikidata.org/entity/Q98608236,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.448975556065', '11.067648845899')"
4782,,49.457047352207,11.075385365903,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.075385365 49.457047352),0.379,http://www.wikidata.org/entity/Q98608242,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.457047352207', '11.075385365903')"
4783,,49.456326867318,11.074033670318,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.07403367 49.456326867),0.361,http://www.wikidata.org/entity/Q98608240,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.456326867318', '11.074033670318')"
4784,,49.456320156535,11.075531454123,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.075531454 49.456320156),0.301,http://www.wikidata.org/entity/Q98608241,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.456320156535', '11.075531454123')"
4785,,49.452020273542,11.051382311788,Mietshaus,,D,blue,,,revenue house,,Point(11.051382311 49.452020273),1.885,http://www.wikidata.org/entity/Q98608244,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.452020273542', '11.051382311788')"
4786,,49.452286680636,11.050615058334,Mietshaus,,D,blue,,,revenue house,,Point(11.050615058 49.45228668),1.937,http://www.wikidata.org/entity/Q98608250,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.452286680636', '11.050615058334')"
4787,,49.457206998135,11.067979481579,Wohnhaus,,D,blue,,,residential building,,Point(11.067979481 49.457206998),0.769,http://www.wikidata.org/entity/Q98608251,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.457206998135', '11.067979481579')"
4788,,49.442734468487,11.068323924229,Straßenunterführung,,D,blue,,,subway,,Point(11.068323924 49.442734468),1.398,http://www.wikidata.org/entity/Q98608249,1.0,,,http://www.wikidata.org/entity/Q1188673,,"('49.442734468487', '11.068323924229')"
4789,,49.445147447111,11.061586476008,Mietshaus,,D,blue,,,revenue house,,Point(11.061586476 49.445147447),1.494,http://www.wikidata.org/entity/Q98608254,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.445147447111', '11.061586476008')"
4790,,49.45703597937,11.068706441923,Wohnhaus,,D,blue,,,residential building,,Point(11.068706441 49.457035979),0.714,http://www.wikidata.org/entity/Q98608255,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.45703597937', '11.068706441923')"
4791,,49.453380667037,11.060381478388,Mietshaus,,D,blue,,,revenue house,,Point(11.060381478 49.453380667),1.224,http://www.wikidata.org/entity/Q98608252,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.453380667037', '11.060381478388')"
4792,,49.456663426361,11.077380011142,Holzchörlein,,D,blue,,,Oriel Chapel,,Point(11.077380011 49.456663426),0.31,http://www.wikidata.org/entity/Q98608253,1.0,,,http://www.wikidata.org/entity/Q1091027,,"('49.456663426361', '11.077380011142')"
4793,,49.455368383389,11.073681621967,Handwerkerhaus,,D,blue,,,residential building,,Point(11.073681621 49.455368383),0.31,http://www.wikidata.org/entity/Q98608258,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.455368383389', '11.073681621967')"
4794,,49.445496540923,11.061769046833,Mietshaus,,D,blue,,,revenue house,,Point(11.061769046 49.44549654),1.459,http://www.wikidata.org/entity/Q98608259,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.445496540923', '11.061769046833')"
4795,,49.451103752592,11.072680345105,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.072680345 49.451103752),0.454,http://www.wikidata.org/entity/Q98608256,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.451103752592', '11.072680345105')"
4796,,49.453964678715,11.075020260791,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.07502026 49.453964678),0.165,http://www.wikidata.org/entity/Q98608262,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.453964678715', '11.075020260791')"
4797,,49.461394592505,11.091651501961,Wohnhaus,,D,blue,,,residential building,,Point(11.091651501 49.461394592),1.333,http://www.wikidata.org/entity/Q98608260,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.461394592505', '11.091651501961')"
4798,,49.456708850368,11.069864889577,Mietshaus,,D,blue,,,revenue house,,Point(11.069864889 49.45670885),0.623,http://www.wikidata.org/entity/Q98608261,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.456708850368', '11.069864889577')"
4799,,49.451693318736,11.071350280089,Gerberhaus,,D,blue,,,Q58037906,,Point(11.07135028 49.451693318),0.493,http://www.wikidata.org/entity/Q98608267,1.0,,,http://www.wikidata.org/entity/Q58037906,,"('49.451693318736', '11.071350280089')"
4800,,49.449449638292,11.053905879572,Mietshaus,,D,blue,,,revenue house,,Point(11.053905879 49.449449638),1.761,http://www.wikidata.org/entity/Q98608264,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.449449638292', '11.053905879572')"
4801,,49.460176563192,11.07111282727,Wohnhaus,,D,blue,,,residential building,,Point(11.071112827 49.460176563),0.831,http://www.wikidata.org/entity/Q98608265,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.460176563192', '11.07111282727')"
4802,,49.48187820602,11.014650973374,Pfarrhaus,,D,blue,,,clergy house,,Point(11.014650973 49.481878206),5.494,http://www.wikidata.org/entity/Q98608270,1.0,,,http://www.wikidata.org/entity/Q607241,,"('49.48187820602', '11.014650973374')"
4803,,49.463072456675,11.072409278293,Mietshaus,,D,blue,,,revenue house,,Point(11.072409278 49.463072456),1.082,http://www.wikidata.org/entity/Q98608271,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.463072456675', '11.072409278293')"
4804,,49.455279833467,11.072468183919,Handwerkerhaus,,D,blue,,,residential building,,Point(11.072468183 49.455279833),0.383,http://www.wikidata.org/entity/Q98608268,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.455279833467', '11.072468183919')"
4805,,49.453128451817,11.059735971081,Mietshaus,,D,blue,,,revenue house,,Point(11.059735971 49.453128451),1.272,http://www.wikidata.org/entity/Q98608269,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.453128451817', '11.059735971081')"
4806,,49.461958724625,11.07999044111,Mietshaus,,D,blue,,,revenue house,,Point(11.079990441 49.461958724),0.92,http://www.wikidata.org/entity/Q98608274,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.461958724625', '11.07999044111')"
4807,,49.455592676672,11.073772483826,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.073772483 49.455592676),0.319,http://www.wikidata.org/entity/Q98608272,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.455592676672', '11.073772483826')"
4808,,49.45549475883,11.075267798751,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.075267798 49.455494758),0.233,http://www.wikidata.org/entity/Q98608273,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.45549475883', '11.075267798751')"
4809,,49.452803502522,11.049008154279,Mietshaus,,D,blue,,,revenue house,,Point(11.049008154 49.452803502),2.048,http://www.wikidata.org/entity/Q98608278,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.452803502522', '11.049008154279')"
4810,,49.455255657432,11.072387693615,Handwerkerhaus,,D,blue,,,residential building,,Point(11.072387693 49.455255657),0.387,http://www.wikidata.org/entity/Q98608279,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.455255657432', '11.072387693615')"
4811,,49.450668914987,11.079181502642,"Lorenzer Platz 8, 10",,D,blue,,,clergy house,,Point(11.079181502 49.450668914),0.381,http://www.wikidata.org/entity/Q98608276,1.0,,,http://www.wikidata.org/entity/Q607241,,"('49.450668914987', '11.079181502642')"
4812,,49.459911527482,11.072521254684,Mietshaus,,D,blue,,,revenue house,,Point(11.072521254 49.459911527),0.755,http://www.wikidata.org/entity/Q98608282,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.459911527482', '11.072521254684')"
4813,,49.447011554021,11.064411821231,Mietshaus,,D,blue,,,revenue house,,Point(11.064411821 49.447011554),1.204,http://www.wikidata.org/entity/Q98608287,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.447011554021', '11.064411821231')"
4814,,49.464513042784,11.075511013583,Wohnhaus,,D,blue,,,residential building,,Point(11.075511013 49.464513042),1.19,http://www.wikidata.org/entity/Q98608284,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.464513042784', '11.075511013583')"
4815,,49.456835353772,11.074262862604,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.074262862 49.456835353),0.396,http://www.wikidata.org/entity/Q98608285,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.456835353772', '11.074262862604')"
4816,,49.46112756211,11.07947873838,Mietshaus,,D,blue,,,revenue house,,Point(11.079478738 49.461127562),0.822,http://www.wikidata.org/entity/Q98608291,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.46112756211', '11.07947873838')"
4817,,49.449710684284,11.054641636496,Mietshaus,,D,blue,,,revenue house,,Point(11.054641636 49.449710684),1.702,http://www.wikidata.org/entity/Q98608294,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.449710684284', '11.054641636496')"
4818,,49.463136786677,11.074062185781,Wohnhaus,,D,blue,,,residential building,,Point(11.074062185 49.463136786),1.056,http://www.wikidata.org/entity/Q98608292,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.463136786677', '11.074062185781')"
4819,,49.456998664845,11.075644457952,Wohnhaus,,D,blue,,,residential building,,Point(11.075644457 49.456998664),0.368,http://www.wikidata.org/entity/Q98608293,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.456998664845', '11.075644457952')"
4820,,49.446456075215,11.054634051378,Wohnhaus,,D,blue,,,residential building,,Point(11.054634051 49.446456075),1.834,http://www.wikidata.org/entity/Q98608299,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.446456075215', '11.054634051378')"
4821,,49.462423486604,11.077858747871,Wohnhaus,,D,blue,,,residential building,,Point(11.077858747 49.462423486),0.952,http://www.wikidata.org/entity/Q98608297,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.462423486604', '11.077858747871')"
4822,,49.454112555001,11.062228020537,Mietshaus,,D,blue,,,revenue house,,Point(11.06222802 49.454112555),1.09,http://www.wikidata.org/entity/Q98608302,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.454112555001', '11.062228020537')"
4823,,49.463388597178,11.068830501008,Mietshaus,,D,blue,,,revenue house,,Point(11.068830501 49.463388597),1.222,http://www.wikidata.org/entity/Q98608303,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.463388597178', '11.068830501008')"
4824,,49.458783669181,11.070038944832,Villa,,D,blue,,,villa,,Point(11.070038944 49.458783669),0.757,http://www.wikidata.org/entity/Q98608300,1.0,,,http://www.wikidata.org/entity/Q3950,,"('49.458783669181', '11.070038944832')"
4825,,49.464410412366,11.062551983309,Kinderkrippe,,D,blue,,,nursery,,Point(11.062551983 49.464410412),1.584,http://www.wikidata.org/entity/Q98608301,1.0,,,http://www.wikidata.org/entity/Q3095435,,"('49.464410412366', '11.062551983309')"
4826,,49.461003188142,11.071339431849,Wohnhaus,,D,blue,,,residential building,,Point(11.071339431 49.461003188),0.902,http://www.wikidata.org/entity/Q98608306,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.461003188142', '11.071339431849')"
4827,,49.457490017966,11.074792537019,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.074792537 49.457490017),0.441,http://www.wikidata.org/entity/Q98608307,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.457490017966', '11.074792537019')"
4828,,49.445291572351,11.061493138201,Mietshaus,,D,blue,,,revenue house,,Point(11.061493138 49.445291572),1.488,http://www.wikidata.org/entity/Q98608304,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.445291572351', '11.061493138201')"
4829,,49.461651232037,11.070188079401,Mietshaus,,D,blue,,,revenue house,,Point(11.070188079 49.461651232),1.006,http://www.wikidata.org/entity/Q98608305,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.461651232037', '11.070188079401')"
4830,,49.455064795736,11.072647921645,Gerberhaus,,D,blue,,,Q58037906,,Point(11.072647921 49.455064795),0.361,http://www.wikidata.org/entity/Q98608311,1.0,,,http://www.wikidata.org/entity/Q58037906,,"('49.455064795736', '11.072647921645')"
4831,,49.464546675961,11.070485667042,Mietshaus,,D,blue,,,revenue house,,Point(11.070485667 49.464546675),1.285,http://www.wikidata.org/entity/Q98608309,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.464546675961', '11.070485667042')"
4832,,49.459680356362,11.073239516888,Mietshaus,,D,blue,,,revenue house,,Point(11.073239516 49.459680356),0.709,http://www.wikidata.org/entity/Q98608314,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.459680356362', '11.073239516888')"
4833,,49.462092365644,11.080030344983,Mietshaus,,D,blue,,,revenue house,,Point(11.080030344 49.462092365),0.935,http://www.wikidata.org/entity/Q98608313,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.462092365644', '11.080030344983')"
4834,,49.463067215674,11.072892161076,Wohnhaus,,D,blue,,,residential building,,Point(11.072892161 49.463067215),1.071,http://www.wikidata.org/entity/Q98608318,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.463067215674', '11.072892161076')"
4835,,49.451192862623,11.050248625936,Mietshaus,,D,blue,,,revenue house,,Point(11.050248625 49.451192862),1.978,http://www.wikidata.org/entity/Q98608319,1.0,,,http://www.wikidata.org/entity/Q1577547,,"('49.451192862623', '11.050248625936')"
4836,,49.456793827083,11.060834891514,Altenpflegeheim,,D,blue,,,nursing home,,Point(11.060834891 49.456793827),1.233,http://www.wikidata.org/entity/Q98608316,1.0,,,http://www.wikidata.org/entity/Q837142,,"('49.456793827083', '11.060834891514')"
4837,,49.454373229677,11.071934852927,Bürgerhaus,,D,blue,,,bourgeois house,,Point(11.071934852 49.454373229),0.392,http://www.wikidata.org/entity/Q98608317,1.0,,,http://www.wikidata.org/entity/Q1021106,,"('49.454373229677', '11.071934852927')"
4838,,49.447869636658,11.070761569217,Handwerkerhaus,,D,blue,,,residential building,,Point(11.070761569 49.447869636),0.818,http://www.wikidata.org/entity/Q98608322,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.447869636658', '11.070761569217')"
4839,,49.457600195645,11.074536036432,Pilatushaus (Nürnberg),,D,blue,,,residential building,,Point(11.074536036 49.457600195),0.46,http://www.wikidata.org/entity/Q98608323,1.0,,,http://www.wikidata.org/entity/Q11755880,,"('49.457600195645', '11.074536036432')"
4840,,49.444641033959,11.07106282374,Wohn- und Geschäftshaus,,D,blue,,,residential and commercial building,,Point(11.071062823 49.444641033),1.121,http://www.wikidata.org/entity/Q98608326,1.0,,,http://www.wikidata.org/entity/Q18760306,,"('49.444641033959', '11.07106282374')"
4841,,49.444638699893,11.077732615631,Fußgängertunnel,,D,blue,,,street,,Point(11.077732615 49.444638699),1.027,http://www.wikidata.org/entity/Q98608327,1.0,,,http://www.wikidata.org/entity/Q79007,,"('49.444638699893', '11.077732615631')"
