,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,thing,articleEN,to_drop_key
371,https://www.atlasobscura.com/places/bird-hall-of-bamberg-natural-history-museum,49.894484,10.887971,"
Bird Hall of Bamberg Natural History Museum
","
A beautiful collection of taxidermy birds and rare pomological wax models.
",atlas_obscura,gold,,,,,,,,,,,,,"(49.894484, 10.887971)"
2066,,49.89084,10.89055,Bürgerhaus,,D,blue,,,house,,Point(10.89055 49.89084),0.278,http://www.wikidata.org/entity/Q41426834,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89084', '10.89055')"
2067,,49.89085,10.89017,Wohn- und Geschäftshaus,,D,blue,,,house,,Point(10.89017 49.89085),0.252,http://www.wikidata.org/entity/Q41426832,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89085', '10.89017')"
2068,,49.89086,10.89035,Bürgerhaus,,D,blue,,,house,,Point(10.89035 49.89086),0.264,http://www.wikidata.org/entity/Q41426833,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89086', '10.89035')"
2069,,49.89102,10.89086,Bürgerhaus,,D,blue,,,house,,Point(10.89086 49.89102),0.295,http://www.wikidata.org/entity/Q41426839,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89102', '10.89086')"
2070,,49.89113,10.89235,Mietshaus,,D,blue,,,house,,Point(10.89235 49.89113),0.398,http://www.wikidata.org/entity/Q41426836,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89113', '10.89235')"
2071,,49.8907,10.89205,Harmoniegarten,,D,blue,,,park,,Point(10.89205 49.8907),0.386,http://www.wikidata.org/entity/Q41426837,1.0,,,http://www.wikidata.org/entity/Q22698,,"('49.8907', '10.89205')"
2072,,49.89105,10.89103,Wohn- und Geschäftshaus,,D,blue,,,house,,Point(10.89103 49.89105),0.306,http://www.wikidata.org/entity/Q41426842,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89105', '10.89103')"
2073,,49.89109,10.89115,Wohn- und Geschäftshaus,,D,blue,,,house,,Point(10.89115 49.89109),0.313,http://www.wikidata.org/entity/Q41426843,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89109', '10.89115')"
2074,,49.89105,10.89095,Bürgerhaus,,D,blue,,,house,,Point(10.89095 49.89105),0.3,http://www.wikidata.org/entity/Q41426840,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89105', '10.89095')"
2075,,49.88877,10.87967,Wohnhaus,,D,blue,,,house,,Point(10.87967 49.88877),0.603,http://www.wikidata.org/entity/Q41426847,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88877', '10.87967')"
2076,,49.89112,10.89131,Wohnhaus,,D,blue,,,house,,Point(10.89131 49.89112),0.324,http://www.wikidata.org/entity/Q41426844,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89112', '10.89131')"
2077,,49.89117,10.89151,Mietshaus,,D,blue,,,house,,Point(10.89151 49.89117),0.337,http://www.wikidata.org/entity/Q41426845,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89117', '10.89151')"
2078,,49.88763,10.87822,Wegkreuz,,D,blue,,,cultural heritage ensemble,,Point(10.87822 49.88763),0.76,http://www.wikidata.org/entity/Q41426850,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88763', '10.87822')"
2079,,49.88626,10.87721,Kreuz,,D,blue,,,cultural heritage ensemble,,Point(10.87721 49.88626),0.911,http://www.wikidata.org/entity/Q41426851,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88626', '10.87721')"
2080,,49.88881,10.87974,Wohnhaus,,D,blue,,,house,,Point(10.87974 49.88881),0.596,http://www.wikidata.org/entity/Q41426848,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88881', '10.87974')"
2081,,49.88799,10.88069,Brauhaus,,D,blue,,,monastery,,Point(10.88069 49.88799),0.597,http://www.wikidata.org/entity/Q41426854,1.0,,,http://www.wikidata.org/entity/Q44613,,"('49.88799', '10.88069')"
2082,,49.88888,10.88018,Am Knöcklein 12,,D,blue,,,house,,Point(10.88018 49.88888),0.566,http://www.wikidata.org/entity/Q41426855,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88888', '10.88018')"
2083,,49.88485,10.87587,Altenburger Straße 89,,D,blue,,,cultural heritage ensemble,,Point(10.87587 49.88485),1.087,http://www.wikidata.org/entity/Q41426853,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88485', '10.87587')"
2084,,49.88912,10.87777,Gartenstraße 7,,D,blue,,,villa,,Point(10.87777 49.88912),0.707,http://www.wikidata.org/entity/Q41426860,1.0,,,http://www.wikidata.org/entity/Q3950,,"('49.88912', '10.87777')"
2085,,49.88886,10.88434,Wohnhaus,,D,blue,,,cultural heritage ensemble,,Point(10.88434 49.88886),0.354,http://www.wikidata.org/entity/Q41426861,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88886', '10.88434')"
2086,,49.88862,10.88105,Klosterkirche,,D,blue,,,church building,,Point(10.88105 49.88862),0.532,http://www.wikidata.org/entity/Q41426866,1.0,,,http://www.wikidata.org/entity/Q16970,,"('49.88862', '10.88105')"
2087,,49.88854,10.88214,Brunnen,,D,blue,,,water well,,Point(10.88214 49.88854),0.479,http://www.wikidata.org/entity/Q41426865,1.0,,,http://www.wikidata.org/entity/Q43483,,"('49.88854', '10.88214')"
2088,,49.88635,10.88298,Bürgerhaus,,D,blue,,,house,,Point(10.88298 49.88635),0.647,http://www.wikidata.org/entity/Q41426870,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88635', '10.88298')"
2089,,49.88615,10.88322,Gasthaus,,D,blue,,,house,,Point(10.88322 49.88615),0.66,http://www.wikidata.org/entity/Q41426871,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88615', '10.88322')"
2090,,49.88829,10.88287,Wohnhaus,,D,blue,,,house,,Point(10.88287 49.88829),0.466,http://www.wikidata.org/entity/Q41426869,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88829', '10.88287')"
2091,,49.88358,10.88282,Tropfhaus,,D,blue,,,house,,Point(10.88282 49.88358),0.938,http://www.wikidata.org/entity/Q41426874,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88358', '10.88282')"
2092,,49.88436,10.88221,Scheune,,D,blue,,,cultural heritage ensemble,,Point(10.88221 49.88436),0.871,http://www.wikidata.org/entity/Q41426873,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88436', '10.88221')"
2093,,49.88603,10.88232,Gärtnerhaus,,D,blue,,,house,,Point(10.88232 49.88603),0.7,http://www.wikidata.org/entity/Q41426878,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88603', '10.88232')"
2094,,49.885946990006,10.882339978895,Wohnhaus,,D,blue,,,house,,Point(10.882339978 49.88594699),0.707,http://www.wikidata.org/entity/Q41426879,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.885946990006', '10.882339978895')"
2095,,49.88539,10.88266,Wohnhaus,,D,blue,,,house,,Point(10.88266 49.88539),0.753,http://www.wikidata.org/entity/Q41426876,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88539', '10.88266')"
2096,,49.88546,10.88242,Wohnhaus,,D,blue,,,house,,Point(10.88242 49.88546),0.753,http://www.wikidata.org/entity/Q41426882,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88546', '10.88242')"
2097,,49.88463,10.8823,Kreuz,,D,blue,,,cultural heritage ensemble,,Point(10.8823 49.88463),0.841,http://www.wikidata.org/entity/Q41426883,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88463', '10.8823')"
2098,,49.88947,10.8802,Kapelle,,D,blue,,,chapel,,Point(10.8802 49.88947),0.532,http://www.wikidata.org/entity/Q41426887,1.0,,,http://www.wikidata.org/entity/Q108325,,"('49.88947', '10.8802')"
2099,,49.88931,10.8798,Künstlerhaus,,D,blue,,,house,,Point(10.8798 49.88931),0.566,http://www.wikidata.org/entity/Q41426884,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88931', '10.8798')"
2100,,49.89011,10.8795,Tropfhaus,,D,blue,,,house,,Point(10.8795 49.89011),0.552,http://www.wikidata.org/entity/Q41426890,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89011', '10.8795')"
2101,,49.89017,10.87917,Bürgerhaus,,D,blue,,,house,,Point(10.87917 49.89017),0.573,http://www.wikidata.org/entity/Q41426891,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89017', '10.87917')"
2102,,49.88978,10.88036,Wohnhaus,,D,blue,,,house,,Point(10.88036 49.88978),0.507,http://www.wikidata.org/entity/Q41426888,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88978', '10.88036')"
2103,,49.8899,10.88044,Gärtnerhaus,,D,blue,,,house,,Point(10.88044 49.8899),0.497,http://www.wikidata.org/entity/Q41426889,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.8899', '10.88044')"
2104,,49.89021,10.87893,Maternstraße 45,,D,blue,,,house,,Point(10.87893 49.89021),0.588,http://www.wikidata.org/entity/Q41426894,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89021', '10.87893')"
2105,,49.89021,10.87904,Wohnhaus,,D,blue,,,house,,Point(10.87904 49.89021),0.58,http://www.wikidata.org/entity/Q41426893,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89021', '10.87904')"
2106,,49.89033,10.87841,Bürgerhaus,,D,blue,,,house,,Point(10.87841 49.89033),0.621,http://www.wikidata.org/entity/Q41426898,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89033', '10.87841')"
2107,,49.89028,10.87865,Bürgerhaus,,D,blue,,,house,,Point(10.87865 49.89028),0.605,http://www.wikidata.org/entity/Q41426896,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89028', '10.87865')"
2108,,49.8903,10.87856,Wohnhaus,,D,blue,,,house,,Point(10.87856 49.8903),0.611,http://www.wikidata.org/entity/Q41426897,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.8903', '10.87856')"
2109,,49.88843,10.88209,Wohnhaus,,D,blue,,,house,,Point(10.88209 49.88843),0.491,http://www.wikidata.org/entity/Q41426902,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88843', '10.88209')"
2110,,49.88833,10.88206,Wohnhaus,,D,blue,,,house,,Point(10.88206 49.88833),0.5,http://www.wikidata.org/entity/Q41426903,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88833', '10.88206')"
2111,,49.88839,10.88235,Wohnhaus,,D,blue,,,Gasthaus,,Point(10.88235 49.88839),0.481,http://www.wikidata.org/entity/Q41426900,1.0,,,http://www.wikidata.org/entity/Q5526694,,"('49.88839', '10.88235')"
2112,,49.88775,10.88219,Heiligenfigur,,D,blue,,,house,,Point(10.88219 49.88775),0.543,http://www.wikidata.org/entity/Q41426907,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88775', '10.88219')"
2113,,49.88816,10.882,Bürgerhaus,,D,blue,,,house,,Point(10.882 49.88816),0.517,http://www.wikidata.org/entity/Q41426904,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88816', '10.882')"
2114,,49.88805,10.88194,Bürgerhaus,,D,blue,,,house,,Point(10.88194 49.88805),0.529,http://www.wikidata.org/entity/Q41426905,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88805', '10.88194')"
2115,,49.8874,10.88244,Bürgerhaus,,D,blue,,,house,,Point(10.88244 49.8874),0.564,http://www.wikidata.org/entity/Q41426910,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.8874', '10.88244')"
2116,,49.88716,10.88252,Bürgerhaus,,D,blue,,,house,,Point(10.88252 49.88716),0.583,http://www.wikidata.org/entity/Q41426911,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88716', '10.88252')"
2117,,49.88767,10.88258,Scheune,,D,blue,,,cultural heritage ensemble,,Point(10.88258 49.88767),0.534,http://www.wikidata.org/entity/Q41426908,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88767', '10.88258')"
2118,,49.88764,10.88233,Scheune,,D,blue,,,house,,Point(10.88233 49.88764),0.547,http://www.wikidata.org/entity/Q41426909,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88764', '10.88233')"
2119,,49.88671,10.88268,Wohnhaus,,D,blue,,,house,,Point(10.88268 49.88671),0.621,http://www.wikidata.org/entity/Q41426915,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88671', '10.88268')"
2120,,49.88707,10.88213,Bürgerhaus,,D,blue,,,house,,Point(10.88213 49.88707),0.607,http://www.wikidata.org/entity/Q41426912,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88707', '10.88213')"
2121,,49.88676,10.88219,Mittlerer Kaulberg 42,,D,blue,,,house,,Point(10.88219 49.88676),0.634,http://www.wikidata.org/entity/Q41426913,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88676', '10.88219')"
2122,,49.8865,10.8829,Bürgerhaus,,D,blue,,,house,,Point(10.8829 49.8865),0.634,http://www.wikidata.org/entity/Q41426918,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.8865', '10.8829')"
2123,,49.88632,10.88233,Bürgerhaus,,D,blue,,,house,,Point(10.88233 49.88632),0.671,http://www.wikidata.org/entity/Q41426917,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88632', '10.88233')"
2124,,49.88629,10.88272,Laufbrunnen,,D,blue,,,water well,,Point(10.88272 49.88629),0.661,http://www.wikidata.org/entity/Q41426922,1.0,,,http://www.wikidata.org/entity/Q43483,,"('49.88629', '10.88272')"
2125,,49.88599,10.88299,Cultural heritage D-4-61-000-1093 in Bamberg,,D,blue,,,house,,Point(10.88299 49.88599),0.683,http://www.wikidata.org/entity/Q41426923,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88599', '10.88299')"
2126,,49.88616,10.8825,Bildstock,,D,blue,,,cultural heritage ensemble,,Point(10.8825 49.88616),0.681,http://www.wikidata.org/entity/Q41426920,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88616', '10.8825')"
2127,,49.88552,10.88272,Cultural heritage D-4-61-000-1097 in Bamberg,,D,blue,,,house,,Point(10.88272 49.88552),0.738,http://www.wikidata.org/entity/Q41426926,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88552', '10.88272')"
2128,,49.88549,10.88274,Cultural heritage D-4-61-000-1098 in Bamberg,,D,blue,,,house,,Point(10.88274 49.88549),0.741,http://www.wikidata.org/entity/Q41426927,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88549', '10.88274')"
2129,,49.88591,10.88269,Cultural heritage D-4-61-000-1096 in Bamberg,,D,blue,,,house,,Point(10.88269 49.88591),0.7,http://www.wikidata.org/entity/Q41426924,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88591', '10.88269')"
2130,,49.88879,10.88312,Schulplatz 2,,D,blue,,,house,,Point(10.88312 49.88879),0.411,http://www.wikidata.org/entity/Q41426930,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88879', '10.88312')"
2131,,49.88504,10.88289,Gasthaus,,D,blue,,,house,,Point(10.88289 49.88504),0.783,http://www.wikidata.org/entity/Q41426928,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88504', '10.88289')"
2132,,49.88896,10.88327,Schulplatzbrunnen (Bamberg),,D,blue,,,water well,,Point(10.88327 49.88896),0.39,http://www.wikidata.org/entity/Q41426929,1.0,,,http://www.wikidata.org/entity/Q43483,,"('49.88896', '10.88327')"
2133,,49.88865,10.88372,Schulplatz 5; Untere Seelgasse 8,,D,blue,,,cultural heritage ensemble,,Point(10.88372 49.88865),0.398,http://www.wikidata.org/entity/Q41426935,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88865', '10.88372')"
2134,,49.88869,10.88326,Schulplatz 3,,D,blue,,,house,,Point(10.88326 49.88869),0.414,http://www.wikidata.org/entity/Q41426932,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88869', '10.88326')"
2135,,49.88861,10.88335,Schulplatz 4,,D,blue,,,house,,Point(10.88335 49.88861),0.417,http://www.wikidata.org/entity/Q41426933,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88861', '10.88335')"
2136,,49.88901,10.87921,Sutte 1,,D,blue,,,house,,Point(10.87921 49.88901),0.619,http://www.wikidata.org/entity/Q41426938,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88901', '10.87921')"
2137,,49.8888,10.88389,Schulplatz 6,,D,blue,,,house,,Point(10.88389 49.8888),0.377,http://www.wikidata.org/entity/Q41426936,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.8888', '10.88389')"
2138,,49.88934,10.87892,Sutte 7 (Bamberg),,D,blue,,,house,,Point(10.87892 49.88934),0.621,http://www.wikidata.org/entity/Q41426943,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88934', '10.87892')"
2139,,49.88929,10.87928,Sutte 2,,D,blue,,,house,,Point(10.87928 49.88929),0.6,http://www.wikidata.org/entity/Q41426940,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88929', '10.87928')"
2140,,49.88941,10.8792,Sutte 6,,D,blue,,,house,,Point(10.8792 49.88941),0.6,http://www.wikidata.org/entity/Q41426941,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88941', '10.8792')"
2141,,49.88955,10.87878,Cultural heritage D-4-61-000-613 in Bamberg,,D,blue,,,house,,Point(10.87878 49.88955),0.621,http://www.wikidata.org/entity/Q41426946,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88955', '10.87878')"
2142,,49.88942,10.87883,Sutte 9,,D,blue,,,house,,Point(10.87883 49.88942),0.624,http://www.wikidata.org/entity/Q41426944,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88942', '10.87883')"
2143,,49.8897,10.87866,Cultural heritage D-4-61-000-616 in Bamberg,,D,blue,,,house,,Point(10.87866 49.8897),0.624,http://www.wikidata.org/entity/Q41426951,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.8897', '10.87866')"
2144,,49.88975,10.87887,Cultural heritage D-4-61-000-614 in Bamberg,,D,blue,,,house,,Point(10.87887 49.88975),0.608,http://www.wikidata.org/entity/Q41426948,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88975', '10.87887')"
2145,,49.88962,10.87873,Cultural heritage D-4-61-000-615 in Bamberg,,D,blue,,,house,,Point(10.87873 49.88962),0.622,http://www.wikidata.org/entity/Q41426949,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88962', '10.87873')"
2146,,49.88976,10.87866,Heiligenfigur,,D,blue,,,house,,Point(10.87866 49.88976),0.621,http://www.wikidata.org/entity/Q41426954,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88976', '10.87866')"
2147,,49.88995,10.87871,Cultural heritage D-4-61-000-618 in Bamberg,,D,blue,,,cultural heritage ensemble,,Point(10.87871 49.88995),0.611,http://www.wikidata.org/entity/Q41426955,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88995', '10.87871')"
2148,,49.88992,10.8788,Sutte 18,,D,blue,,,house,,Point(10.8788 49.88992),0.606,http://www.wikidata.org/entity/Q41426952,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88992', '10.8788')"
2149,,49.89013,10.87751,Cultural heritage D-4-61-000-620 in Bamberg,,D,blue,,,house,,Point(10.87751 49.89013),0.689,http://www.wikidata.org/entity/Q41426958,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89013', '10.87751')"
2150,,49.89015,10.87743,Doppelhaushälfte,,D,blue,,,house,,Point(10.87743 49.89015),0.694,http://www.wikidata.org/entity/Q41426959,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89015', '10.87743')"
2151,,49.89024,10.8784,Cultural heritage D-4-61-000-619 in Bamberg,,D,blue,,,house,,Point(10.8784 49.89024),0.624,http://www.wikidata.org/entity/Q41426956,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.89024', '10.8784')"
2152,,49.88999,10.878,Sutte 31a,,D,blue,,,house,,Point(10.878 49.88999),0.659,http://www.wikidata.org/entity/Q41426957,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88999', '10.878')"
2153,,49.88627,10.87169,"Teufelsgraben, Zwei Brunnenhäuschen",,D,blue,,,water well,,Point(10.87169 49.88627),1.237,http://www.wikidata.org/entity/Q41426962,1.0,,,http://www.wikidata.org/entity/Q43483,,"('49.88627', '10.87169')"
2154,,49.88918,10.88308,Mädchenschule,,D,blue,,,house,,Point(10.88308 49.88918),0.381,http://www.wikidata.org/entity/Q41426963,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88918', '10.88308')"
2155,,49.88754,10.87516,Gartenhaus,,D,blue,,,cultural heritage ensemble,,Point(10.87516 49.88754),0.951,http://www.wikidata.org/entity/Q41426960,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88754', '10.87516')"
2156,,49.8889,10.88267,Färberei,,D,blue,,,house,,Point(10.88267 49.8889),0.424,http://www.wikidata.org/entity/Q41426967,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.8889', '10.88267')"
2157,,49.8891,10.88307,Cultural heritage D-4-61-000-673 in Bamberg,,D,blue,,,house,,Point(10.88307 49.8891),0.388,http://www.wikidata.org/entity/Q41426964,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.8891', '10.88307')"
2158,,49.88901,10.88285,Waisenhaus,,D,blue,,,house,,Point(10.88285 49.88901),0.406,http://www.wikidata.org/entity/Q41426965,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88901', '10.88285')"
2159,,49.88881,10.88243,Gasthaus,,D,blue,,,monastery,,Point(10.88243 49.88881),0.443,http://www.wikidata.org/entity/Q41426970,1.0,,,http://www.wikidata.org/entity/Q44613,,"('49.88881', '10.88243')"
2160,,49.8889,10.88247,Wohn- und Geschäftshaus,,D,blue,,,house,,Point(10.88247 49.8889),0.434,http://www.wikidata.org/entity/Q41426969,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.8889', '10.88247')"
2161,,49.88377,10.88239,"Laurenziplatz, Brunnen",,D,blue,,,water well,,Point(10.88239 49.88377),0.928,http://www.wikidata.org/entity/Q41426974,1.0,,,http://www.wikidata.org/entity/Q43483,,"('49.88377', '10.88239')"
2162,,49.88313,10.88268,Wegkreuz,,D,blue,,,cultural heritage ensemble,,Point(10.88268 49.88313),0.988,http://www.wikidata.org/entity/Q41426975,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88313', '10.88268')"
2163,,49.88877,10.88225,Bäckerei,,D,blue,,,cultural heritage ensemble,,Point(10.88225 49.88877),0.456,http://www.wikidata.org/entity/Q41426972,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88877', '10.88225')"
2164,,49.87505,10.88322,Marter,,D,blue,,,cultural heritage ensemble,,Point(10.88322 49.87505),1.859,http://www.wikidata.org/entity/Q41426978,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.87505', '10.88322')"
2165,,49.87875,10.88405,Marter,,D,blue,,,cultural heritage ensemble,,Point(10.88405 49.87875),1.443,http://www.wikidata.org/entity/Q41426979,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.87875', '10.88405')"
2166,,49.87953,10.88377,Marter,,D,blue,,,cultural heritage ensemble,,Point(10.88377 49.87953),1.361,http://www.wikidata.org/entity/Q41426976,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.87953', '10.88377')"
2167,,49.87806,10.8843,Kreuzigungsgruppe,,D,blue,,,cultural heritage ensemble,,Point(10.8843 49.87806),1.517,http://www.wikidata.org/entity/Q41426982,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.87806', '10.8843')"
2168,,49.87884,10.88403,Marter,,D,blue,,,cultural heritage ensemble,,Point(10.88403 49.87884),1.434,http://www.wikidata.org/entity/Q41426981,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.87884', '10.88403')"
2169,,49.88689,10.88752,Handwerkerhaus,,D,blue,,,house,,Point(10.88752 49.88689),0.526,http://www.wikidata.org/entity/Q41426986,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88689', '10.88752')"
2170,,49.88689,10.8878,Tropfhaus,,D,blue,,,house,,Point(10.8878 49.88689),0.529,http://www.wikidata.org/entity/Q41426987,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88689', '10.8878')"
2171,,49.88709,10.88735,Wohnhaus,,D,blue,,,house,,Point(10.88735 49.88709),0.503,http://www.wikidata.org/entity/Q41426985,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88709', '10.88735')"
2172,,49.88703,10.88856,Alter Graben 18a,,D,blue,,,cultural heritage ensemble,,Point(10.88856 49.88703),0.523,http://www.wikidata.org/entity/Q41426990,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88703', '10.88856')"
2173,,49.88661,10.88953,Gartenhaus,,D,blue,,,house,,Point(10.88953 49.88661),0.588,http://www.wikidata.org/entity/Q41426991,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88661', '10.88953')"
2174,,49.88864,10.88755,Heiligenfigur,,D,blue,,,house,,Point(10.88755 49.88864),0.333,http://www.wikidata.org/entity/Q41426994,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88864', '10.88755')"
2175,,49.88847,10.88754,Wohnhaus,,D,blue,,,house,,Point(10.88754 49.88847),0.352,http://www.wikidata.org/entity/Q41426995,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88847', '10.88754')"
2176,,49.88814,10.88813,Doppelhaus,,D,blue,,,cultural heritage ensemble,,Point(10.88813 49.88814),0.396,http://www.wikidata.org/entity/Q41426999,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88814', '10.88813')"
2177,,49.88848,10.88787,Handwerkerhaus,,D,blue,,,house,,Point(10.88787 49.88848),0.355,http://www.wikidata.org/entity/Q41426996,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88848', '10.88787')"
2178,,49.8884,10.888,Wohnhaus,,D,blue,,,house,,Point(10.888 49.8884),0.366,http://www.wikidata.org/entity/Q41426997,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.8884', '10.888')"
2179,,49.88883,10.88547,Eisgrube 7,,D,blue,,,house,,Point(10.88547 49.88883),0.324,http://www.wikidata.org/entity/Q41427002,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88883', '10.88547')"
2180,,49.88886,10.88507,Eisgrube 8,,D,blue,,,cultural heritage ensemble,,Point(10.88507 49.88886),0.331,http://www.wikidata.org/entity/Q41427003,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88886', '10.88507')"
2181,,49.88898,10.88518,Eisgrube 5,,D,blue,,,house,,Point(10.88518 49.88898),0.315,http://www.wikidata.org/entity/Q41427001,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88898', '10.88518')"
2182,,49.88881,10.88521,Eisgrube 10 (Bamberg),,D,blue,,,house,,Point(10.88521 49.88881),0.332,http://www.wikidata.org/entity/Q41427006,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.88881', '10.88521')"
2183,,49.88845,10.88548,Eisgrube 16,,D,blue,,,cultural heritage ensemble,,Point(10.88548 49.88845),0.364,http://www.wikidata.org/entity/Q41427010,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88845', '10.88548')"
2184,,49.88812,10.88563,Eisgrube 18,,D,blue,,,cultural heritage ensemble,,Point(10.88563 49.88812),0.397,http://www.wikidata.org/entity/Q41427011,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.88812', '10.88563')"
