,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color,link,name,description,address,url
779,http://www.wikidata.org/entity/Q11752505,,,Point(18.61 54.3839),2.83,54.3839,18.61,2.0,http://www.wikidata.org/entity/Q79007,Labesweg,street,C,yellow,,,,,
780,http://www.wikidata.org/entity/Q11763553,,,Point(18.5594 54.4199),7.826,54.4199,18.5594,2.0,http://www.wikidata.org/entity/Q811979,Ludolfino,architectural structure,C,yellow,,,,,
783,http://www.wikidata.org/entity/Q11772139,,,Point(18.6464 54.3417),3.476,54.3417,18.6464,2.0,http://www.wikidata.org/entity/Q41176,Small Armoury in Gdańsk,building,C,yellow,,,,,
784,http://www.wikidata.org/entity/Q11785781,,,Point(18.6598 54.3505),2.581,54.3505,18.6598,2.0,http://www.wikidata.org/entity/Q12280,Most Kamieniarski,bridge,C,yellow,,,,,
785,http://www.wikidata.org/entity/Q11785788,,,Point(18.6556 54.3468),2.931,54.3468,18.6556,2.0,http://www.wikidata.org/entity/Q12280,Most Krowi in Gdańsk,bridge,C,yellow,,,,,
786,http://www.wikidata.org/entity/Q11785904,,,Point(18.6573 54.3248),5.374,54.3248,18.6573,2.0,http://www.wikidata.org/entity/Q1210334,Railway bridge over the Motława River in Gdańsk,railway bridge,C,yellow,,,,,
787,http://www.wikidata.org/entity/Q11787043,,,Point(18.5732 54.3976),5.647,54.3976,18.5732,2.0,http://www.wikidata.org/entity/Q33506,Museum of Criminalistics in Gdańsk,museum,C,yellow,,,,,
788,http://www.wikidata.org/entity/Q11791444,,,Point(18.566667 54.375833),5.37,54.375833,18.566667,2.0,http://www.wikidata.org/entity/Q41970180,Niedźwiednik,classification of localities and their parts in Poland,C,yellow,,,,,
790,http://www.wikidata.org/entity/Q11795173,,,Point(18.655444 54.356222),1.897,54.356222,18.655444,2.0,http://www.wikidata.org/entity/Q1254933,Astronomical Observatory named after Professor Robert Głębocki,astronomical observatory,C,yellow,,,,,
792,http://www.wikidata.org/entity/Q11803951,,,Point(18.5573 54.4071),7.073,54.4071,18.5573,2.0,http://www.wikidata.org/entity/Q317557,Our Lady Queen of Crown of the Kingdom of Poland church in Gdańsk,parish church,C,yellow,,,,,
793,http://www.wikidata.org/entity/Q11804975,,,Point(18.5844 54.4072),5.679,54.4072,18.5844,2.0,http://www.wikidata.org/entity/Q102496,Q11804975,parish,C,yellow,,,,,
794,http://www.wikidata.org/entity/Q11806178,,,Point(18.55903 54.411348),7.246,54.411348,18.55903,2.0,http://www.wikidata.org/entity/Q102496,Surroundings of the Oliwa Cathedral in Gdańsk,parish,C,yellow,,,,,
795,http://www.wikidata.org/entity/Q11806330,,,Point(18.653625 54.350256),2.534,54.350256,18.653625,2.0,http://www.wikidata.org/entity/Q102496,Surroundings of the St. Mary church in Gdańsk,parish,C,yellow,,,,,
796,http://www.wikidata.org/entity/Q11810284,,,Point(18.590095 54.327558),6.342,54.327558,18.590095,2.0,http://www.wikidata.org/entity/Q102496,Saint Padre Pio church in Gdańsk,parish,C,yellow,,,,,
797,http://www.wikidata.org/entity/Q11810983,,,Point(18.6372 54.2869),9.597,54.2869,18.6372,2.0,http://www.wikidata.org/entity/Q102496,Surroundings of the Saint Adalbert church in Gdańsk,parish,C,yellow,,,,,
798,http://www.wikidata.org/entity/Q11811308,,,Point(18.6432 54.4074),3.855,54.4074,18.6432,2.0,http://www.wikidata.org/entity/Q22698,Park Brzeźnieński in Gdańsk,park,C,yellow,,,,,
799,http://www.wikidata.org/entity/Q11811338,,,Point(18.520167 54.37325),8.372,54.37325,18.520167,2.0,http://www.wikidata.org/entity/Q22698,Park Handlowy Matarnia,park,C,yellow,,,,,
800,http://www.wikidata.org/entity/Q11811388,,,Point(18.607572 54.381944),2.89,54.381944,18.607572,2.0,http://www.wikidata.org/entity/Q22698,Kuźniczki Park in Gdańsk,park,C,yellow,,,,,
801,http://www.wikidata.org/entity/Q11811589,,,Point(18.6001 54.3988),4.299,54.3988,18.6001,2.0,http://www.wikidata.org/entity/Q22698,Park im. Jana Pawła II,park,C,yellow,,,,,
802,http://www.wikidata.org/entity/Q11819091,,,Point(18.6488 54.3517),2.359,54.3517,18.6488,2.0,http://www.wikidata.org/entity/Q174782,Dariusza Kobzdeja Square in Gdańsk,square,C,yellow,,,,,
803,http://www.wikidata.org/entity/Q11819158,,,Point(18.6487 54.3607),1.359,54.3607,18.6487,2.0,http://www.wikidata.org/entity/Q174782,Solidarności Square in Gdańsk,square,C,yellow,,,,,
804,http://www.wikidata.org/entity/Q11820735,,,Point(18.646 54.356),1.894,54.356,18.646,2.0,http://www.wikidata.org/entity/Q79007,Podwale Grodzkie Street in Gdańsk,street,C,yellow,,,,,
805,http://www.wikidata.org/entity/Q11820737,,,Point(18.6538 54.3535),2.177,54.3535,18.6538,2.0,http://www.wikidata.org/entity/Q79007,Podwale Staromiejskie Street in Gdańsk,street,C,yellow,,,,,
806,http://www.wikidata.org/entity/Q11823122,,,Point(18.5567 54.4426),9.8,54.4426,18.5567,2.0,http://www.wikidata.org/entity/Q4989906,"Home Army Monument in Sopot, Poland",monument,C,yellow,,,,,
807,http://www.wikidata.org/entity/Q11823488,,,Point(18.6567 54.3533),2.231,54.3533,18.6567,2.0,http://www.wikidata.org/entity/Q4989906,Monument to the defenders of Polish Gdańsk,monument,C,yellow,,,,,
808,http://www.wikidata.org/entity/Q11824896,,,Point(18.6847 54.4014),3.905,54.4014,18.6847,2.0,http://www.wikidata.org/entity/Q21980538,Harbour Fire Service in Gdańsk,commercial organization,C,yellow,,,,,
809,http://www.wikidata.org/entity/Q11825393,,,Point(18.53649 54.33015),8.728,54.33015,18.53649,2.0,http://www.wikidata.org/entity/Q47521,Potok Oruński,stream,C,yellow,,,,,
813,http://www.wikidata.org/entity/Q11837737,,,Point(18.6309 54.3682),1.31,54.3682,18.6309,2.0,http://www.wikidata.org/entity/Q207934,Zwycięstwa Avenue in Gdańsk,avenue,C,yellow,,,,,
814,http://www.wikidata.org/entity/Q14654950,,,Point(18.56527 54.44349),9.552,54.44349,18.56527,2.0,http://www.wikidata.org/entity/Q33506,Kaszëbsko-Pòmòrsczé Mùzeùm,museum,C,yellow,,,,,
815,http://www.wikidata.org/entity/Q16485461,,,Point(18.645416666 54.340638888),3.598,54.340638888889,18.645416666667,2.0,http://www.wikidata.org/entity/Q81851,Saint Gertrude Bastion in Gdańsk,bastion,C,yellow,,,,,
816,http://www.wikidata.org/entity/Q16485774,,,Point(18.5617 54.4462),9.931,54.4462,18.5617,2.0,http://www.wikidata.org/entity/Q3950,24 Obrońców Westerplatte Street in Sopot,villa,C,yellow,,,,,
817,http://www.wikidata.org/entity/Q16540640,,,Point(18.5559 54.4087),7.245,54.4087,18.5559,2.0,http://www.wikidata.org/entity/Q41176,8 Stary Rynek Oliwski in Gdańsk,building,C,yellow,,,,,
818,http://www.wikidata.org/entity/Q16540683,,,Point(18.651 54.3478),2.794,54.3478,18.651,2.0,http://www.wikidata.org/entity/Q3947,29 Ogarna Street in Gdańsk,house,C,yellow,,,,,
820,http://www.wikidata.org/entity/Q16540687,,,Point(18.6554 54.3508),2.489,54.3508,18.6554,2.0,http://www.wikidata.org/entity/Q3947,51 Szeroka Street in Gdańsk,house,C,yellow,,,,,
821,http://www.wikidata.org/entity/Q16540747,,,Point(18.655925294 54.350224535),2.558,54.3504,18.6559,2.0,http://www.wikidata.org/entity/Q3947,109 Świętego Ducha Street in Gdańsk,house,C,yellow,,,,,
823,http://www.wikidata.org/entity/Q16541733,,,Point(18.5391 54.407),8.086,54.407,18.5391,2.0,http://www.wikidata.org/entity/Q16974307,1 Bytowska Street in Gdańsk,dwór,C,yellow,,,,,
824,http://www.wikidata.org/entity/Q16541741,,,Point(18.560365 54.442293),9.629,54.4423,18.5602,2.0,http://www.wikidata.org/entity/Q16974307,781 Niepodległości Avenue in Sopot,dwór,C,yellow,,,,,
826,http://www.wikidata.org/entity/Q16541749,,,Point(18.6107 54.3676),2.577,54.3676,18.6107,2.0,http://www.wikidata.org/entity/Q16974307,36 Do Studzienki Street in Gdańsk,dwór,C,yellow,,,,,
827,http://www.wikidata.org/entity/Q16541753,,,Point(18.608833604 54.381630523),2.802,54.381630523732,18.608833604754,2.0,http://www.wikidata.org/entity/Q16974307,Kuźniczki Manor,dwór,C,yellow,,,,,
831,http://www.wikidata.org/entity/Q16541759,,,Point(18.6576 54.333),4.47,54.333,18.6576,2.0,http://www.wikidata.org/entity/Q16974307,Olszynka Manor in Gdańsk,dwór,C,yellow,,,,,
832,http://www.wikidata.org/entity/Q16541756,,,Point(18.6364 54.3788),1.068,54.3788,18.6364,2.0,http://www.wikidata.org/entity/Q16974307,Młyniska manor in Gdańsk,dwór,C,yellow,,,,,
833,http://www.wikidata.org/entity/Q16541765,,,Point(18.5791 54.3775),4.583,54.3775,18.5791,2.0,http://www.wikidata.org/entity/Q16974307,1 Srebrniki Street in Gdańsk,dwór,C,yellow,,,,,
834,http://www.wikidata.org/entity/Q16541769,,,Point(18.60797 54.37019),2.702,54.37019,18.60797,2.0,http://www.wikidata.org/entity/Q16974307,Studzienka Manor in Gdańsk,dwór,C,yellow,,,,,
843,http://www.wikidata.org/entity/Q16548821,,,Point(18.6513 54.3498),2.573,54.3498,18.6513,2.0,http://www.wikidata.org/entity/Q614316,Q16548821,private museum,C,yellow,,,,,
846,http://www.wikidata.org/entity/Q16549724,,,Point(18.61912754 54.371475771),1.969,54.3716,18.6192,2.0,http://www.wikidata.org/entity/Q41176,Main building of Gdańsk University of Technology,building,C,yellow,,,,,
848,http://www.wikidata.org/entity/Q16564998,,,Point(18.6555 54.3488),2.71,54.3488,18.6555,2.0,http://www.wikidata.org/entity/Q3947,28 Chlebnicka Street in Gdańsk,house,C,yellow,,,,,
849,http://www.wikidata.org/entity/Q16565104,,,Point(18.6521 54.3488),2.687,54.3488,18.6521,2.0,http://www.wikidata.org/entity/Q3947,38 Długa Street in Gdańsk,house,C,yellow,,,,,
850,http://www.wikidata.org/entity/Q16567456,,,Point(18.6084 54.3778),2.712,54.3778,18.6084,2.0,http://www.wikidata.org/entity/Q1021645,Alchemia in Gdańsk Oliwa,office building,C,yellow,,,,,
851,http://www.wikidata.org/entity/Q16583043,,,Point(18.65358525 54.348717821),2.704,54.3485,18.6534,2.0,http://www.wikidata.org/entity/Q3947,43 Długi Targ Square in Gdańsk,house,C,yellow,,,,,
854,http://www.wikidata.org/entity/Q16589926,,,Point(18.608833 54.400528),4.041,54.400528,18.608833,2.0,http://www.wikidata.org/entity/Q4989906,Monument to John Paul II in Gdańsk Zaspa,monument,C,yellow,,,,,
855,http://www.wikidata.org/entity/Q16605418,,,Point(18.6581 54.3466),2.98,54.3466,18.6581,2.0,http://www.wikidata.org/entity/Q114768,Noah's Ark Granary in Gdańsk,granary,C,yellow,,,,,
856,http://www.wikidata.org/entity/Q16605421,,,Point(18.65872 54.3488),2.748,54.3488,18.65872,2.0,http://www.wikidata.org/entity/Q114768,Steffen granary in Gdańsk,granary,C,yellow,,,,,
857,http://www.wikidata.org/entity/Q16605427,,,Point(18.6571 54.3467),2.957,54.3467,18.6571,2.0,http://www.wikidata.org/entity/Q114768,Kuźnia granary in Gdańsk,granary,C,yellow,,,,,
858,http://www.wikidata.org/entity/Q16605424,,,Point(18.6584 54.3496),2.657,54.3496,18.6584,2.0,http://www.wikidata.org/entity/Q114768,Długa Droga granary in Gdańsk,granary,C,yellow,,,,,
859,http://www.wikidata.org/entity/Q16605430,,,Point(18.6546 54.3443),3.199,54.3443,18.6546,2.0,http://www.wikidata.org/entity/Q114768,Trupia Czaszka granary in Gdańsk,granary,C,yellow,,,,,
860,http://www.wikidata.org/entity/Q16605435,,,Point(18.6595 54.3541),2.192,54.3541,18.6595,2.0,http://www.wikidata.org/entity/Q114768,Granary Pod Jeleniem,granary,C,yellow,,,,,
861,http://www.wikidata.org/entity/Q16606534,,,Point(18.6531 54.3486),2.714,54.3486,18.6531,2.0,http://www.wikidata.org/entity/Q3947,Q16606534,house,C,yellow,,,,,
862,http://www.wikidata.org/entity/Q16613518,,,Point(18.568517585 54.410196785),6.68,54.41019678569,18.568517585929,2.0,http://www.wikidata.org/entity/Q3950,6 Ceynowy Street in Gdańsk,villa,C,yellow,,,,,
864,http://www.wikidata.org/entity/Q16613523,,,Point(18.6407 54.4067),3.799,54.4067,18.6407,2.0,http://www.wikidata.org/entity/Q3950,6 Krasickiego Street in Gdańsk,villa,C,yellow,,,,,
865,http://www.wikidata.org/entity/Q16615318,,,Point(18.60975 54.372472),2.57,54.372472,18.60975,2.0,http://www.wikidata.org/entity/Q3950,39 Do Studzienki Street in Gdańsk,villa,C,yellow,,,,,
867,http://www.wikidata.org/entity/Q16615343,,,Point(18.604778 54.373556),2.893,54.3736,18.6048,2.0,http://www.wikidata.org/entity/Q3950,44 Jaśkowa Dolina Street in Gdańsk,villa,C,yellow,,,,,
869,http://www.wikidata.org/entity/Q16615340,,,Point(18.567822929 54.412110923),6.848,54.4121,18.5678,2.0,http://www.wikidata.org/entity/Q3950,Willa Jodłowa,villa,C,yellow,,,,,
871,http://www.wikidata.org/entity/Q16615358,,,Point(18.6034 54.3741),2.984,54.3741,18.6034,2.0,http://www.wikidata.org/entity/Q3950,19 Jaśkowa Dolina Street in Gdańsk,villa,C,yellow,,,,,
872,http://www.wikidata.org/entity/Q16615368,,,Point(18.5649 54.4382),9.089,54.4382,18.5649,2.0,http://www.wikidata.org/entity/Q3950,41 Kościuszki Street in Sopot,villa,C,yellow,,,,,
873,http://www.wikidata.org/entity/Q16616547,,,Point(18.5533 54.3518),6.655,54.3518,18.5533,2.0,http://www.wikidata.org/entity/Q3253281,Staw Wróbla,artificial pond,C,yellow,,,,,
874,http://www.wikidata.org/entity/Q17550356,,,Point(18.5667 54.4375),8.957,54.4375,18.5667,2.0,http://www.wikidata.org/entity/Q79007,Lipowa Street,street,C,yellow,,,,,
875,http://www.wikidata.org/entity/Q17744609,,,Point(18.566508 54.437728),8.985,54.4382,18.5667,2.0,http://www.wikidata.org/entity/Q3947,9 Lipowa Street in Sopot,house,C,yellow,,,,,
879,http://www.wikidata.org/entity/Q18423353,,,Point(18.65075 54.352388888),2.284,54.350519,18.657445,2.0,http://www.wikidata.org/entity/Q81917,Na Podmurzu Tower in Gdańsk,fortified tower,C,yellow,,,,,
881,http://www.wikidata.org/entity/Q18424322,,,Point(18.5364 54.4054),8.16,54.4054,18.5364,2.0,http://www.wikidata.org/entity/Q16974307,Dwór Oliwski,dwór,C,yellow,,,,,
883,http://www.wikidata.org/entity/Q18426420,,,Point(18.642933145 54.358139834),1.696,54.358139834456,18.642933145869,2.0,http://www.wikidata.org/entity/Q16970,Corpus Christi church in Gdańsk,church building,C,yellow,,,,,
885,http://www.wikidata.org/entity/Q18426480,,,Point(18.5656 54.4403),9.25,54.4403,18.5656,2.0,http://www.wikidata.org/entity/Q16970,Our Lady of Assumption - Stella Maris church in Sopot,church building,C,yellow,,,,,
886,http://www.wikidata.org/entity/Q18430803,,,Point(18.5675 54.4461),9.712,54.446196,18.567582,2.0,http://www.wikidata.org/entity/Q108325,Roman Catholic Parish of St. Andrew Bobola in Sopot,chapel,C,yellow,,,,,
894,http://www.wikidata.org/entity/Q18430930,,,Point(18.619552176 54.383005153),2.236,54.3831,18.6194,2.0,http://www.wikidata.org/entity/Q16970,Saint Andrew Bobola church in Gdańsk,church building,C,yellow,,,,,
896,http://www.wikidata.org/entity/Q18430997,,,Point(18.642631082 54.343230722),3.33,54.343230722433,18.642631082228,2.0,http://www.wikidata.org/entity/Q72926449,Tower of the Salvator church in Gdańsk,church tower,C,yellow,,,,,
900,http://www.wikidata.org/entity/Q18431001,,,Point(18.6718 54.4017),3.513,54.4017,18.6718,2.0,http://www.wikidata.org/entity/Q16970,Saint Hedwig of Andachs church in Gdańsk,church building,C,yellow,,,,,
901,http://www.wikidata.org/entity/Q18431040,,,Point(18.5631 54.4433),9.615,54.4433,18.5631,2.0,http://www.wikidata.org/entity/Q16970,"Saint George church in Sopot, Poland",church building,C,yellow,,,,,
902,http://www.wikidata.org/entity/Q18431091,,,Point(18.635204547 54.364138395),1.342,54.3639,18.635,2.0,http://www.wikidata.org/entity/Q3950,2 Orzeszkowej Street in Gdańsk,villa,C,yellow,,,,,
904,http://www.wikidata.org/entity/Q18431145,,,Point(18.51 54.3709),9.033,54.3709,18.51,2.0,http://www.wikidata.org/entity/Q16970,Saint Valentine church in Gdańsk,church building,C,yellow,,,,,
905,http://www.wikidata.org/entity/Q18431279,,,Point(18.6236 54.3817),1.937,54.3817,18.6236,2.0,http://www.wikidata.org/entity/Q180958,Faculty of Pharmacy of Medical University of Gdańsk,faculty,C,yellow,,,,,
906,http://www.wikidata.org/entity/Q18432418,,,Point(18.677167 54.400944),3.597,54.400944,18.677167,2.0,http://www.wikidata.org/entity/Q16970,Church of the Immaculate Heart of Mary in Gdańsk,church building,C,yellow,,,,,
908,http://www.wikidata.org/entity/Q18434375,,,Point(18.6592 54.3481),2.831,54.3481,18.6592,2.0,http://www.wikidata.org/entity/Q114768,Turek granary in Gdańsk,granary,C,yellow,,,,,
909,http://www.wikidata.org/entity/Q19401006,,,Point(18.6306 54.3661),1.436,54.3661,18.6306,2.0,http://www.wikidata.org/entity/Q866133,Museum of Medical University of Gdańsk,university museum,C,yellow,,,,,
910,http://www.wikidata.org/entity/Q19401638,,,Point(18.57605 54.43999),8.841,54.43999,18.57605,2.0,http://www.wikidata.org/entity/Q24699794,Museum of Sopot,museum building,C,yellow,,,,,
911,http://www.wikidata.org/entity/Q19788836,,,Point(18.5647 54.4397),9.231,54.4397,18.5647,2.0,http://www.wikidata.org/entity/Q2983893,Dolny Sopot,quarter,C,yellow,,,,,
912,http://www.wikidata.org/entity/Q20032383,,,Point(18.6714 54.3944),2.78,54.3944,18.6714,2.0,http://www.wikidata.org/entity/Q16974307,2 Starowiślna Street in Gdańsk,dwór,C,yellow,,,,,
913,http://www.wikidata.org/entity/Q21029598,,,Point(18.636855555 54.386425),1.708,54.386425,18.636855555556,2.0,http://www.wikidata.org/entity/Q2948561,AmberExpo,fair ground,C,yellow,,,,,
914,http://www.wikidata.org/entity/Q21293268,,https://en.wikipedia.org/wiki/Department_of_Geodesy_GUT,Point(18.616295 54.371489),2.152,54.371489,18.616295,2.0,http://www.wikidata.org/entity/Q4671277,"Department of Geodesy, Gdańsk University of Technology",academic institution,C,yellow,,,,,
915,http://www.wikidata.org/entity/Q21583213,,,Point(18.626601 54.357422),2.27,54.357422,18.626601,2.0,http://www.wikidata.org/entity/Q1241568,Wojskowy Cmentarz Francuski in Gdańsk,military cemetery,C,yellow,,,,,
917,http://www.wikidata.org/entity/Q24237632,,,Point(18.543611111 54.430277777),9.359,54.430277777778,18.543611111111,2.0,http://www.wikidata.org/entity/Q811534,Esperantists' oak in Sopot,remarkable tree,C,yellow,,,,,
919,http://www.wikidata.org/entity/Q24940951,,,Point(18.69199 54.3561),3.332,54.3561,18.69199,2.0,http://www.wikidata.org/entity/Q12280,Railway swing bridge in Gdańsk,bridge,C,yellow,,,,,
920,http://www.wikidata.org/entity/Q24941135,,,Point(18.570478 54.427817),7.961,54.427817,18.570478,2.0,http://www.wikidata.org/entity/Q11822917,Sopot Hippodrome,horse racing venue,C,yellow,,,,,
921,http://www.wikidata.org/entity/Q24945829,,,Point(18.7299 54.3613),5.371,54.3613,18.7299,2.0,http://www.wikidata.org/entity/Q207694,Galeria Warzywniak in Gdansk,art museum,C,yellow,,,,,
922,http://www.wikidata.org/entity/Q24948722,,,Point(18.655594 54.356036),1.919,54.356036,18.655594,2.0,http://www.wikidata.org/entity/Q159334,Gdańskie Liceum Autonomiczne,secondary school,C,yellow,,,,,
923,http://www.wikidata.org/entity/Q28673260,,,Point(18.64587 54.347045),2.886,54.347045,18.64587,2.0,http://www.wikidata.org/entity/Q77325570,15 Okopowa Street in Gdańsk,Polish Police unit,C,yellow,,,,,
924,http://www.wikidata.org/entity/Q28675311,,,Point(18.59579 54.42572),6.821,54.42572,18.59579,2.0,http://www.wikidata.org/entity/Q11707,57a Pomorska Street in Gdańsk,restaurant,C,yellow,,,,,
926,http://www.wikidata.org/entity/Q30263530,,,Point(18.56387 54.429034),8.343,54.429034,18.56387,2.0,http://www.wikidata.org/entity/Q902104,Sopot University of Applied Science,private university,C,yellow,,,,,
928,http://www.wikidata.org/entity/Q30585486,,,Point(18.65988 54.34728),2.93,54.34728,18.65988,2.0,http://www.wikidata.org/entity/Q81917,Q30585486,fortified tower,C,yellow,,,,,
929,http://www.wikidata.org/entity/Q30585494,,,Point(18.65977 54.34717),2.94,54.34717,18.65977,2.0,http://www.wikidata.org/entity/Q81917,Q30585494,fortified tower,C,yellow,,,,,
930,http://www.wikidata.org/entity/Q30585552,,,Point(18.654206706 54.338380636),3.852,54.338380636332,18.654206706601,2.0,http://www.wikidata.org/entity/Q81851,Bastion Wilk in Gdańsk,bastion,C,yellow,,,,,
931,http://www.wikidata.org/entity/Q30585603,,,Point(18.64478833 54.353221361),2.21,54.355361,18.644694,2.0,http://www.wikidata.org/entity/Q81851,St. Elisabeth Bastion in Gdańsk,bastion,C,yellow,,,,,
933,http://www.wikidata.org/entity/Q30609866,,,Point(18.64611 54.348193),2.757,54.348193,18.64611,2.0,http://www.wikidata.org/entity/Q1497364,9 Okopowa Street in Gdańsk,building complex,C,yellow,,,,,
934,http://www.wikidata.org/entity/Q30611190,,,Point(18.64841 54.34827),2.741,54.34827,18.64841,2.0,http://www.wikidata.org/entity/Q811165,Former City Mansion in Gdańsk,architectural heritage monument,C,yellow,,,,,
